Time,Area,Industry,Direction,Trade value
201712,MK18 Kainuu,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,8066082.326193611
201712,MK18 Kainuu,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,31377946.631566357
201712,MK18 Kainuu,H Transportation and storage (49-53),Imports by countries of origin,4614245.54265885
201712,MK18 Kainuu,H Transportation and storage (49-53),Exports by countries of destination,17949922.220892668
201712,MK18 Kainuu,I Accommodation and food service activities (55-56),Imports by countries of origin,2425541.462247218
201712,MK18 Kainuu,I Accommodation and food service activities (55-56),Exports by countries of destination,9435622.831159508
201712,MK18 Kainuu,J Information and communication (58-63),Imports by countries of origin,1225020.940528898
201712,MK18 Kainuu,J Information and communication (58-63),Exports by countries of destination,4765466.076343186
201712,MK18 Kainuu,K Financial and insurance activities (64-66),Imports by countries of origin,933738.1835586934
201712,MK18 Kainuu,K Financial and insurance activities (64-66),Exports by countries of destination,3632344.142634917
201712,MK18 Kainuu,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,2836604.044513582
201712,MK18 Kainuu,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,11034701.447888
201712,MK18 Kainuu,N Administrative and support service activities (77-82),Imports by countries of origin,5077031.2313031
201712,MK18 Kainuu,N Administrative and support service activities (77-82),Exports by countries of destination,19750209.40528898
201712,MK18 Kainuu,O Public administration and defence; compulsory social security (84),Imports by countries of origin,16401669.259303581
201712,MK18 Kainuu,O Public administration and defence; compulsory social security (84),Exports by countries of destination,63804295.79992822
201712,MK18 Kainuu,P Education (85),Imports by countries of origin,5605151.370108892
201712,MK18 Kainuu,P Education (85),Exports by countries of destination,21804654.7804236
201712,MK18 Kainuu,Q Human health and social work activities (86-88),Imports by countries of origin,15892605.001794903
201712,MK18 Kainuu,Q Human health and social work activities (86-88),Exports by countries of destination,61823979.89709226
201712,MK18 Kainuu,"R, S Other service activities (90-96)",Imports by countries of origin,4195016.154122293
201712,MK18 Kainuu,"R, S Other service activities (90-96)",Exports by countries of destination,16319073.830321886
201712,MK18 Kainuu,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,745901.6393442625
201712,MK18 Kainuu,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,2901639.344262296
201712,MK19 Lapland,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,85305517.79339084
201712,MK19 Lapland,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,190405417.42367452
201712,MK19 Lapland,B Mining and quarrying (05-09),Imports by countries of origin,42385343.480415195
201712,MK19 Lapland,B Mining and quarrying (05-09),Exports by countries of destination,94605826.52555615
201712,MK19 Lapland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,23465702.778589483
201712,MK19 Lapland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,52376411.84616752
201712,MK19 Lapland,F Construction (41-43),Imports by countries of origin,145006009.47795042
201712,MK19 Lapland,F Construction (41-43),Exports by countries of destination,323659365.5109327
201712,MK19 Lapland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,170455043.2606182
201712,MK19 Lapland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,380462653.57201844
201712,MK19 Lapland,H Transportation and storage (49-53),Imports by countries of origin,102442389.0533484
201712,MK19 Lapland,H Transportation and storage (49-53),Exports by countries of destination,228655617.52785578
201712,MK19 Lapland,I Accommodation and food service activities (55-56),Imports by countries of origin,89873864.48817798
201712,MK19 Lapland,I Accommodation and food service activities (55-56),Exports by countries of destination,200602154.77264354
201712,MK19 Lapland,J Information and communication (58-63),Imports by countries of origin,19075633.027989175
201712,MK19 Lapland,J Information and communication (58-63),Exports by countries of destination,42577595.95471928
201712,MK19 Lapland,K Financial and insurance activities (64-66),Imports by countries of origin,10763470.505278938
201712,MK19 Lapland,K Financial and insurance activities (64-66),Exports by countries of destination,24024507.997814734
201712,MK19 Lapland,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,69416585.14274098
201712,MK19 Lapland,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,154940667.5221385
201712,MK19 Lapland,N Administrative and support service activities (77-82),Imports by countries of origin,102709804.46962863
201712,MK19 Lapland,N Administrative and support service activities (77-82),Exports by countries of destination,229252499.71413687
201712,MK19 Lapland,O Public administration and defence; compulsory social security (84),Imports by countries of origin,168560850.7286333
201712,MK19 Lapland,O Public administration and defence; compulsory social security (84),Exports by countries of destination,376234738.08586055
201712,MK19 Lapland,P Education (85),Imports by countries of origin,113651551.91909437
201712,MK19 Lapland,P Education (85),Exports by countries of destination,253674929.1694723
201712,MK19 Lapland,Q Human health and social work activities (86-88),Imports by countries of origin,317355245.2705535
201712,MK19 Lapland,Q Human health and social work activities (86-88),Exports by countries of destination,708349934.569109
201712,MK19 Lapland,"R, S Other service activities (90-96)",Imports by countries of origin,81182863.45907074
201712,MK19 Lapland,"R, S Other service activities (90-96)",Exports by countries of destination,181203483.7185074
201712,MK19 Lapland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,11432009.045979494
201712,MK19 Lapland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,25516713.463517513
201712,MK21 Åland,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,14738619.037246788
201712,MK21 Åland,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,4077543.01895012
201712,MK21 Åland,B Mining and quarrying (05-09),Imports by countries of origin,226747.98518841213
201712,MK21 Åland,B Mining and quarrying (05-09),Exports by countries of destination,62731.43106077108
201712,MK21 Åland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,3136680.461773034
201712,MK21 Åland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,867784.7963406665
201712,MK21 Åland,F Construction (41-43),Imports by countries of origin,32557231.539969508
201712,MK21 Åland,F Construction (41-43),Exports by countries of destination,9007187.976475714
201712,MK21 Åland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,29515029.405358307
201712,MK21 Åland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,8165541.276410367
