Business_ID,business_line_code
2005133-1,02100
2448261-4,52213
2445974-8,93190
2445923-8,64200
1577622-3,73111
2413777-3,62020
2399631-4,46412
2411089-6,80100
2410408-2,46699
2410354-9,42991
2408898-3,72110
2408815-8,79900
1559155-2,74102
2407145-2,49410
2405061-9,26510
2404421-9,47713
2404149-9,46731
2403276-0,52213
2401570-9,56101
1060009-3,46692
2527261-9,47789
0881849-9,46733
0906554-8,68202
2509186-9,85599
2255032-9,45112
2406063-0,70220
2536404-6,31090
2405833-8,62020
2463081-6,93190
2532607-4,68320
2405714-0,46130
0201417-4,71110
2404826-0,96022
2404685-5,70220
2406903-7,46901
0199811-6,46480
2406968-6,43210
2249854-0,64990
2275376-7,41200
2306696-9,71123
2556529-4,46499
2408731-5,47913
2408703-2,43342
2542011-6,90020
2283195-6,47799
2442118-4,45201
2561197-5,43999
2173691-4,79900
2409700-3,70210
2414606-3,41200
2509028-4,62030
2508690-4,64990
2409422-4,56290
0115141-7,69201
2410807-5,79120
0558735-7,70220
0163308-8,71127
2343879-3,49410
2537295-1,46150
2455607-0,68209
2412075-2,59120
2411844-1,63110
2537577-3,73111
2411281-6,69102
0852584-8,68209
2409199-8,41200
0632246-5,43341
2000893-1,66120
2135231-2,93130
2378595-5,70220
2262742-9,41200
2309693-0,46170
2308451-8,47799
2307913-7,41200
0965903-9,25110
0833393-4,16231
2359967-7,43220
2360647-8,68209
2361720-6,56101
2363925-3,52229
2262416-4,18120
2067078-1,70220
2387473-9,78200
2387177-3,56301
2385695-2,46480
2317256-9,59110
2273289-4,46422
2384339-3,69201
2043995-0,47599
2382588-1,62030
2378276-2,68100
1490749-8,56210
2374387-8,28110
2371750-6,46719
2371500-9,56103
0966987-8,56290
2303812-4,46493
2308797-0,47719
0840222-3,69201
2314334-6,63110
0931080-6,43999
1802935-4,68209
1886878-0,55209
1925359-3,68100
1712586-2,49410
2262225-7,01620
2260083-2,33200
2257181-6,46742
2257014-3,56101
1729076-1,25110
2254802-6,56101
2251584-9,96090
2251269-9,70220
2250892-1,74909
2057581-3,49410
1893981-7,62010
2309443-3,52291
2041250-4,41100
1939577-8,43220
2047714-8,46733
2358991-1,41200
2292215-3,70220
2355896-3,45401
2278999-7,46901
1104316-1,20590
2353084-8,62010
2283816-2,56101
2349528-8,81100
2345686-0,43120
1804222-5,86220
0213590-2,69103
0827626-3,41200
2260061-3,43320
1982396-3,87901
0805553-2,66120
2392966-4,56103
2394901-6,56101
2197542-1,93130
2194575-9,46742
2193146-1,27400
2164180-0,41200
1715947-2,65121
1737551-1,74300
1653702-1,70220
2027614-3,46190
2455596-7,70220
2078657-3,66120
2455424-3,46340
2454824-9,46390
2451153-4,66120
2450846-6,46742
2450562-8,52100
2448388-7,71123
2448284-1,47719
1838730-3,63120
0835406-5,16231
1906669-1,13922
0829841-1,25620
2069997-1,68310
0627245-3,56102
0970519-7,70220
0974415-3,56101
0960231-5,68209
1852512-0,45201
0114021-6,46699
2056802-3,56102
2078481-8,52291
0919089-1,47719
2293132-4,56101
0904551-2,70210
2254331-3,45112
2303806-0,41200
2278205-8,41200
1833690-1,93120
1027703-8,46412
1969289-5,68209
1806273-6,49320
2057231-3,46170
2284172-4,80200
2273773-2,46739
2251709-4,41200
2248658-2,56101
2240497-0,68209
0899283-3,68310
2319992-1,41200
2177858-3,28290
0704294-0,45311
2147168-8,68209
2128316-9,47529
2418300-8,49410
2552316-6,68209
2539837-7,62010
2568717-9,60100
1936909-4,71110
2279259-8,62030
2533989-5,73111
2402141-2,68310
2401728-8,73111
2401417-5,96011
2509035-6,56102
2567194-3,56101
2385086-8,81100
2400836-5,47299
2398477-8,71126
2160413-7,80200
2400060-3,46190
2399819-2,56101
2399584-8,93190
2399075-6,66190
2511577-9,78200
2511634-1,78200
2511630-9,78200
2541232-7,43999
2402483-2,77400
2511346-6,47919
2384741-5,70210
2385470-3,46130
2403400-2,46901
2514696-2,62020
2510051-8,81210
2382296-3,70220
1819484-3,93110
2382160-2,70220
2381533-3,41200
2381502-6,33150
2550926-8,58190
1499591-8,47511
2381026-8,26110
2507233-4,45112
2385495-7,43220
2571236-2,30110
2383293-4,79120
2383542-2,82110
2384661-5,56101
2515426-8,68209
2387467-5,81100
0513839-1,62010
2386851-5,43210
2385983-8,43120
2385936-0,86909
2385810-6,63110
2552228-6,41200
2403602-4,41200
2482134-8,81100
2381174-6,70220
2288019-2,41200
2396723-0,56101
2473906-1,85510
2474943-8,41200
2489244-5,43220
2556645-7,62010
0349245-0,70210
2397562-8,68209
0945629-0,43210
2397155-5,56101
2397112-5,93299
0773820-0,41200
2561686-4,88109
0369109-7,95220
2497551-5,43220
2536803-9,66120
2396765-2,78200
2417363-5,74901
2556677-2,66120
2181206-7,70220
2396033-8,56101
2403397-4,46170
2526353-6,66190
2403366-7,47913
2403145-0,96021
0224214-2,25730
9123925-1,68209
2536858-1,46450
0736714-7,45311
2567893-4,43999
0237125-1,59110
0250210-0,46692
2511653-6,78200
2280344-5,71125
2299191-7,70220
2326658-1,90030
2462537-1,47430
2529062-2,68209
2457073-7,41200
2456653-5,50300
2396168-0,41200
2323306-9,25620
2574184-1,70220
2318814-9,70220
2311918-6,73111
2383106-9,62010
2275651-1,68209
2571716-3,46499
1735744-4,41200
2561633-8,43210
2560747-4,68310
2544799-2,74109
2449881-9,41200
2537080-9,66120
2455604-6,82990
2549439-3,85600
2547372-8,41200
2274150-4,61200
2262988-9,46160
0308536-1,73111
2082119-9,33121
2413483-9,46691
2289073-7,90010
2413245-4,41200
2518316-5,41100
1957562-1,41200
0111883-6,47531
2510062-2,71110
2452093-2,56101
2515748-5,70220
0112803-0,58110
2412122-9,41200
2416635-5,69101
2450552-1,43999
2519082-4,41200
0102268-2,46901
2450584-7,49410
2484890-3,41200
2480139-8,41200
2475920-6,47210
2316321-6,47912
2415677-1,47764
2453417-0,41200
2453992-4,46521
2515772-5,93291
0647114-5,47764
2387570-7,73111
2394833-9,30120
2390372-0,46692
2389953-0,41200
2389286-5,56101
2388471-8,37000
2115289-8,88101
2392537-2,70220
2188259-1,47511
2274057-9,47919
2394194-6,81210
2390997-0,43220
2263222-8,46510
2257879-4,56102
2394085-5,49410
2252710-2,62010
2545259-9,52221
2393580-2,43320
2499414-2,70220
2207443-0,46190
2392839-7,47719
2198518-7,43220
2107811-4,74300
2534412-5,41200
2328783-3,41100
2287491-3,46390
2338179-0,56101
0109766-8,71110
2414601-2,46189
2515565-8,56302
0106443-6,46692
2414478-9,46383
2511586-7,73120
2439663-6,81220
2407537-3,56101
2344898-3,46340
0108264-2,86230
2391188-6,64990
2413740-7,46732
0109142-6,46140
2536177-7,41200
2403986-6,41200
2392286-8,70220
2392118-7,56101
1975135-7,68201
2051356-7,81100
2010816-6,52291
2493627-6,72193
2326390-3,74300
0811866-0,68209
0587707-1,73111
2496373-3,41200
2342702-3,70220
2494284-4,41200
2494108-3,56101
2097723-0,68310
2493786-9,46699
0605341-0,25610
0830868-3,46742
2397446-5,70220
2493348-9,68310
0127465-2,43210
0528661-8,69201
2493012-2,46699
2344111-6,59110
0498715-6,68320
2490162-0,26110
2101479-4,56102
2339827-7,62010
2496979-9,41200
2432115-9,56101
2339227-0,25110
2334527-1,63990
2324939-4,81210
2355830-6,56101
2335841-9,47761
2395601-3,56101
0855883-4,46389
2379342-9,62020
2328279-2,86909
0818358-5,50201
2329508-3,70220
2329977-0,81210
0970727-2,46741
2503036-1,62010
0756955-8,80100
2394595-5,46140
0777602-0,41200
2331924-1,41200
2331966-3,68209
0699138-6,51210
2333180-6,41200
0807235-9,71125
2375684-7,70210
2326937-9,41200
2368298-0,43999
2291998-2,81210
2312216-6,70220
2340066-4,81210
2315512-8,49410
2317167-0,56101
1075244-1,49410
1060506-2,68202
2318079-6,56101
2324072-8,47114
2501844-2,78200
2337703-8,41200
0804574-8,31010
2372332-4,58190
2353509-1,43999
2354554-8,74300
2358887-1,46909
2364500-4,71127
0109258-4,73111
2380679-5,29100
2452312-1,45111
2378636-8,47912
2354328-6,82110
2378209-2,41200
2377470-3,47523
2373007-3,64990
2377944-0,71126
2371706-3,56290
2368036-0,68201
2145497-6,59110
0100414-2,73111
2364839-5,43220
2349967-6,81210
2348881-1,41200
2383484-1,68310
2227066-9,46770
2332745-2,41200
2361820-9,45201
2331951-6,41200
2165388-7,73111
2331453-9,61200
2358322-9,73111
2358178-4,49320
2402235-1,47799
2306456-8,43299
0864532-1,71126
2404511-5,96022
2338153-9,43342
2500495-6,47521
2416360-5,93130
0702042-6,86901
2338752-7,43320
0697945-9,28240
2430184-4,46412
0748207-3,87202
2338921-5,46480
2436192-7,43220
2475751-8,64200
2345336-0,62010
2330371-7,43999
2350033-1,47650
0939440-5,43120
2355715-1,41200
2348536-2,93190
2284312-1,28250
2346521-4,64990
2346421-1,49410
2356082-8,81100
2366567-0,41200
2325932-2,74901
2356602-3,49410
2341077-4,46120
2339403-0,41200
2330845-4,41200
2328000-9,71125
2383570-5,70220
1742161-0,45201
2252878-9,46421
1835957-2,47785
0623881-0,53200
2556709-7,61100
2180218-4,70220
2306570-4,96090
2484456-6,42110
2249682-8,46421
2488233-5,70220
2107748-8,81100
2487691-2,41200
2485256-6,81210
2485248-6,45112
0149567-4,46499
2334212-6,73111
2484322-1,52100
0558960-0,71129
2435586-9,80100
2435583-4,80100
2435561-5,80100
1628602-3,21200
2339682-9,46340
2520508-8,78200
2564984-2,78200
1064341-3,46521
2546556-8,46739
1477024-1,58141
2491074-6,86909
2140981-7,64300
1023425-7,71126
1545919-9,63110
1963149-4,56102
0861888-4,68310
0828490-9,46493
0765975-6,69201
0764126-5,91020
0745899-7,86902
1079463-3,13922
2535695-1,41100
1003818-4,68209
1066247-0,47292
2405647-1,71127
2252911-6,46422
2434303-2,41200
2347031-2,39000
2437468-0,47292
2476886-6,41200
2121447-0,43210
2121640-9,49410
2475827-0,41200
1626391-3,63110
2436486-1,96022
2448091-8,56302
2448540-1,70220
2451562-3,46189
2453742-7,43999
2315951-6,68201
2315950-8,68201
2458140-1,41200
2483032-4,86220
2315954-0,68201
2482869-7,45201
2083382-7,53200
2482839-8,87901
2080073-4,58142
2058430-6,26200
2482026-5,46909
2347650-3,46493
2479165-2,41200
2479010-7,68310
2454091-7,41200
2453749-4,41200
2478936-8,70220
0284041-7,18120
0427748-8,47913
2439714-5,41200
0704339-6,70220
2253619-9,46422
2260140-5,46421
2253620-1,46422
2253848-5,46422
2489979-4,46389
2344748-9,46340
2489610-4,43999
2344848-1,70220
2489357-9,78200
2488859-3,31090
2488572-0,74201
2488537-6,42999
2488513-0,41200
0161909-1,77340
2271746-7,47719
2270649-3,46421
2488318-6,86230
2476931-6,47912
2258669-8,46909
2258665-5,46909
2253853-0,46422
2339680-2,46340
2315956-7,68201
2103343-4,66190
2440263-7,46411
2447291-8,96021
1868258-0,73111
2478757-3,41200
2347926-1,81100
2442712-1,88101
2477979-2,46170
2442193-4,56101
2165854-9,62020
1072932-1,70220
2166707-4,74901
0982135-8,43120
1729134-2,64990
1976643-6,41200
1463183-1,86902
1990334-9,52291
0909693-4,49410
1988504-8,68202
1988545-1,77110
0891965-2,56301
1993330-2,18120
0870843-3,70220
1826734-4,41100
2078363-9,41200
1961518-7,56302
1962498-0,18120
2397843-1,68320
0628941-5,64920
2008358-7,41200
2087158-3,70220
1027169-9,41200
1942231-8,81210
1965366-9,46432
1010093-7,68202
1967089-9,47591
2165858-1,49410
0907868-0,92000
0955633-9,46750
1973578-7,74909
0986646-8,61200
1932982-6,41200
1913684-8,18110
0991064-1,35301
1957250-0,56101
1948233-7,62010
2124263-1,22290
1903087-5,47292
0809979-7,68100
1865702-7,86220
2256885-2,70220
2260106-9,62010
2283268-4,56101
2303562-8,46462
2490164-7,70220
2494685-3,43390
2477296-1,70220
1741170-3,71126
1933945-0,46499
1934474-3,66190
1730161-9,86901
1895085-6,56102
0567553-3,70220
2091566-2,46320
1960134-0,68209
2251891-9,86909
1978928-3,70220
2385468-2,73111
2412134-1,30120
1968002-6,47750
2061044-7,41200
1901976-4,46732
2296286-8,85600
2295934-3,16100
2295576-4,96030
2295570-5,46189
2295508-6,02200
2292061-7,68209
2290781-8,47292
2267537-5,63110
1789947-0,93120
1757356-9,47750
2103967-6,64990
1771550-4,32999
1905443-9,56101
1966787-6,68209
1787441-7,43220
1906713-3,56101
2204445-0,78200
2204233-2,46130
2172023-4,74909
1934766-1,41200
1912845-0,73111
2197155-1,41200
0944990-4,16212
2300285-0,46909
2253005-3,73111
1850194-6,68310
2241740-5,70220
2304132-3,43220
2279118-1,41100
2286073-0,41200
2285743-5,85599
1877193-8,70220
0858675-5,46390
1600349-2,81100
1605432-9,46450
1877836-3,49320
1877912-0,41100
2278075-7,77320
2275391-9,32999
2274784-2,47591
2300522-6,52291
2095780-3,56101
2273269-1,47783
2272893-2,43220
2271081-2,47594
2267774-1,71126
2287479-6,82200
2289488-5,68209
2290237-1,43299
2304507-6,47990
2302571-0,85510
1545795-1,70220
1549629-9,10710
2300714-1,25730
2102549-3,41200
1974514-1,52100
1954929-8,56102
2469144-0,46521
2420157-9,78200
2418689-0,47599
2473061-4,41200
2418047-2,47919
0912752-6,70210
2129213-7,55101
2413203-2,41200
2412267-8,62010
2470754-5,41200
2466760-0,70220
0800223-8,58130
2470434-4,70220
0768991-2,64920
2469228-3,88101
2410683-8,46496
2431123-3,71129
2408812-3,69201
2407866-2,55300
0932023-8,18120
0940052-9,46741
2350466-6,46699
2350146-5,45112
2475721-9,46692
2425967-4,46382
2475185-3,41200
2475133-5,46742
2349983-6,52291
2424946-8,93190
2350121-1,74909
2472238-2,45201
2353528-6,52291
2341829-0,43220
2323583-0,45201
2195436-4,77110
2327407-1,88919
2173690-6,68209
2364139-6,59200
2171848-4,85599
2152997-4,64990
1738975-3,64200
2324335-5,73111
2332942-3,41200
1869689-4,68209
2334426-0,73111
2334427-9,62030
2320582-6,41200
2293896-4,70220
2457211-8,69201
2291751-4,56101
2284299-7,47919
2360966-0,43999
2340482-5,62020
2361018-6,41200
2361671-3,45321
2336886-0,43220
2279235-2,69201
1967670-5,61200
2273270-4,47783
2336651-5,46390
2335971-0,46421
2424409-3,45112
2474717-6,47114
2127383-3,46750
2397851-1,63990
0654634-6,58110
2136199-9,46742
2465488-5,45201
0606359-8,47410
0592482-7,62010
2401551-4,70220
0585110-3,46499
2465452-7,45112
2464865-3,81300
2399732-5,46140
2398698-4,46462
2463582-8,46441
2309237-4,88991
2424305-8,47990
1635247-3,46340
2306833-1,31010
0159160-7,64990
0879716-5,64990
1948736-5,46382
2121201-0,55101
1950407-3,52291
1952072-7,93120
2109581-1,62010
2030320-1,46470
1089688-3,66300
1954328-3,47242
2404676-7,47761
2405481-2,41200
0215652-7,73111
2397095-8,41200
2474608-5,41200
2473801-8,62010
1059244-1,53200
2473570-6,62010
2421265-7,45112
2407472-5,49410
2134501-6,74901
2141848-1,88101
2392043-2,86909
2463575-6,46491
2463244-0,46130
2462908-1,70210
2395740-3,56101
2394406-3,20150
2392893-6,93190
2391973-0,52291
2405483-9,47540
2390011-6,62020
2462701-9,49410
2352666-2,43220
2462390-7,41200
2462235-7,68310
2352834-2,41200
2461444-5,41200
2384353-7,25620
2396829-2,41200
2463579-9,46470
2535261-9,62010
2572402-1,86230
2509259-7,46461
2368301-9,70220
1061458-3,71127
2397787-7,56302
2441038-9,68209
1528674-2,68209
2361322-1,46739
2360943-3,62090
2360885-2,43220
2520749-7,41200
2368740-7,47912
2360228-2,81210
2359626-5,63110
2359221-3,85599
2358815-0,47719
0698261-5,46491
2529814-9,69109
1822134-6,22290
2527726-8,41200
1550965-1,68100
2551767-1,46732
2312693-3,47912
1855665-6,10200
0650227-1,70220
0652828-7,47820
2548810-2,70220
2557618-8,62090
2366425-6,70210
2365495-5,43330
2510934-4,46493
2365285-3,46909
0931992-3,45201
2568782-2,64990
2351648-0,47719
0888712-8,81300
2367646-8,62010
0646458-6,46493
2395594-2,43110
2394952-6,69201
2372296-2,71125
2372391-4,68310
2370464-1,85600
2360328-5,41200
2357828-6,63110
2357493-9,70220
2369454-3,41200
2365067-1,56101
0656725-1,43991
2376340-6,70220
2511156-7,86220
0919102-6,70220
2559176-7,79900
2378400-4,47911
2378393-3,70220
2377079-6,43210
0981843-1,17120
2531743-4,81100
2538049-2,86220
2376337-7,47630
2376076-6,70220
2375861-5,70220
2375533-4,74909
2375173-9,74901
2502574-9,46432
2374094-1,81100
2373747-8,47750
2372392-2,71110
2454056-2,71110
2557579-1,41100
0621418-1,47522
2534368-3,64300
2374310-6,32999
2547318-9,47785
2363968-3,45201
0676263-9,46650
2362854-6,62020
0222284-6,41100
2213545-9,93120
2396035-4,74901
2278269-9,70220
0978222-1,81100
2508605-8,69102
2374833-7,46493
2540632-2,58142
2521206-9,74909
2374710-7,47740
1907067-4,10130
2373816-3,79900
2555477-1,52291
2367286-2,56101
2260031-4,70220
2547353-3,70220
2545735-7,47919
2492944-7,46699
0944114-4,64990
2248703-2,16100
0944249-7,68320
2493589-8,85510
0945161-7,79120
0945269-5,66120
2474019-3,43999
2529214-2,73111
2557241-9,45201
2549252-3,43320
2529942-4,70220
2549249-4,20420
2304663-4,41200
2318644-2,46741
0503496-3,71124
2262904-5,49410
0909967-6,46170
2329178-7,85599
0647801-3,33129
2248360-5,81210
0645413-4,28290
0948385-4,43999
2479996-1,47789
2256352-5,81210
0933859-3,47789
2253662-3,46733
2257218-1,45201
1611543-5,62010
1607763-5,62010
1600297-5,62010
0948051-4,47410
1521863-5,47292
0943076-0,68201
2488345-0,62020
2538438-9,52291
2525147-1,47919
2519277-4,02200
0946348-2,56101
2496848-9,41200
0280718-2,47113
2551783-1,66120
0910273-2,43320
2188765-9,49320
2523503-3,45112
2529622-3,86230
2557578-3,68209
2467177-3,45112
1848593-1,43210
2533971-3,62020
2413687-7,78200
2424666-2,47784
0911465-3,81100
2510564-2,45201
0912529-9,46130
2557477-2,64200
1920033-6,46495
1909891-7,68310
2545782-4,62010
0919070-1,41200
2433750-5,41200
2432019-9,02200
2342622-3,47523
2499579-4,69201
2291391-9,62020
2274874-9,47990
2508630-6,33121
2565533-7,70220
2288811-9,62010
2271149-5,41200
2289949-1,32991
2555514-1,70220
0900666-0,90030
2486259-6,68202
2290763-1,46521
0628778-6,73111
2467343-7,45111
2557620-9,35111
2366639-0,66300
2346042-1,71121
0921161-3,33200
2325050-4,47789
2460682-4,62010
2372779-8,70220
2347603-6,23700
2346029-6,78200
2394784-6,74102
2346018-1,46170
2303626-8,43220
2345297-4,70220
2534461-9,59110
2343642-1,78200
2348146-8,85520
2557313-9,38110
2267342-5,68209
2556047-7,69102
0729867-1,81210
2524169-5,62010
2518008-7,90020
2568158-6,47764
1965069-5,77120
2554589-1,20590
2565979-2,25120
2349011-0,70220
2348678-7,69201
2470075-7,49410
2347768-8,81100
1784037-2,70220
2313155-6,43220
2260783-1,25620
2350312-9,88999
0946837-1,49410
2350129-7,85530
0721725-3,43210
0714943-0,41200
1573115-6,85599
2547821-1,77390
0701883-6,71126
2358283-2,70220
2355453-2,41200
1077044-7,43120
2354859-7,62010
2354620-9,86909
2543626-5,41200
2354364-9,43220
2539561-9,71126
2354332-3,71126
2354271-8,70220
0705697-1,68320
0705779-8,59110
1071954-5,82990
2349562-4,70220
2378449-3,46731
2527676-7,64990
2348377-0,70220
2259675-7,41200
2255995-6,47591
2255834-7,25620
2255916-3,86220
2255928-6,68320
2255929-4,64990
2255930-7,56102
2255936-6,01620
2255941-1,56101
2255972-9,66190
2257645-7,61200
2257900-9,41200
2258039-2,46732
2260192-3,56101
2259657-0,68100
2259730-3,47750
2255808-0,43299
2259827-7,86901
1065823-6,49320
2259905-0,41200
2259924-5,46160
2259961-6,73111
2260331-2,56101
2258057-9,74901
2260364-6,59110
2260404-0,82990
2260525-4,47799
2260572-1,56101
2260663-6,52299
2535081-6,41200
2260677-5,43341
2255820-8,41200
2255801-3,80200
2461181-8,47711
2257064-5,70100
2296927-7,41200
2431084-7,41100
2256875-6,70220
2256548-3,16100
2256615-2,73111
2256629-1,66190
2256635-5,68310
2256649-4,81210
2256874-8,70220
2256960-1,41200
2256316-2,82910
2256963-6,14120
2257233-3,62010
2255609-3,49410
2257237-6,41200
2257254-4,45201
2257305-3,72192
2257335-2,68310
2257345-9,70220
2256359-2,56210
2256212-7,62010
2254762-1,66220
2255818-7,41200
2255295-7,46189
2255332-7,47913
2255366-9,64990
2255542-9,41200
2255607-7,25620
2350780-8,41200
2351796-9,62020
2567066-8,41200
2326451-9,35140
2536681-8,56102
0777576-5,71125
2327482-1,62010
2567054-5,70220
2567056-1,64200
2327127-6,73111
2492565-7,41200
2322159-4,59140
2326234-5,46496
2325166-2,62010
2325356-1,49420
2267161-4,63110
2358814-2,85599
2324331-2,70220
2266274-2,55101
2324281-1,46493
2526683-3,64910
2331240-2,41200
2543166-7,62020
2334061-4,81300
2031242-3,74909
0762076-3,41200
2479749-9,56101
2302589-2,43210
2522904-7,46909
2339268-4,45112
2338308-3,46909
2333639-1,49410
2373675-8,41200
2372693-9,41200
2524863-5,33160
2452256-7,70220
2451685-3,70220
2568849-7,46130
2423164-7,47770
2417936-7,41200
2408270-9,78200
2406696-0,49410
2557623-3,41200
2507338-8,25110
2527548-1,41200
0599125-3,72193
2565580-4,62010
2527187-8,46190
2508961-1,74901
0982582-6,71125
0604014-2,47785
2372957-4,93190
0615356-9,77110
2517647-5,66120
2337560-6,81210
2337524-3,47299
2448279-6,69102
2318322-5,46493
2553762-1,71123
2317978-7,66220
2313800-2,41200
2533478-7,56101
2312212-3,46521
2541135-9,63110
0784014-1,79900
2312099-6,68320
2310310-9,56101
2412704-9,47291
2566823-4,70220
2341612-1,41200
2341869-6,46499
0761738-8,70100
0717351-0,62020
2353125-0,70220
2352893-2,70220
2352120-4,66190
2272560-0,71122
2352068-2,68209
2351933-1,41200
2538798-5,62010
2351899-6,86909
2342370-0,85599
2318829-6,70220
2306401-5,70220
2335905-9,46499
0773414-6,73111
2335454-9,47599
2335185-8,69102
2334244-1,47610
2324269-4,62020
2321643-7,74109
2557904-7,82990
2391528-9,47113
2305545-0,62090
0788471-8,43210
2508597-9,82990
2304831-4,41200
2521857-5,64200
2304686-1,46421
2320663-4,41200
2275646-6,81100
2302755-6,46412
2301765-7,46381
2295644-1,47242
2266571-6,52291
2256091-4,43220
2251198-7,70220
2290322-7,71121
0933574-7,56102
0933080-7,70220
2522212-8,70220
2455643-3,41200
