Region,Information,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MK02 Southwest Finland,"Buildings, total (RA)",125463.0,126599.0,127848.0,128732.0,129943.0,130704.0,131413.0,132749.0,133500.0,134513.0,136191.0,136108.0
MK02 Southwest Finland,Other buildings (RA),17637.0,17846.0,17948.0,18141.0,18385.0,18551.0,18491.0,19273.0,19358.0,19512.0,20251.0,20290.0
MK02 Southwest Finland,Residential buildings (RA),107826.0,108753.0,109900.0,110591.0,111558.0,112153.0,112922.0,113476.0,114142.0,115001.0,115940.0,115818.0
MK02 Southwest Finland,Dwellings (RA),250498.0,252812.0,255196.0,258003.0,259549.0,260556.0,263605.0,266260.0,269884.0,273172.0,276124.0,278765.0
MK02 Southwest Finland,Average floor area per dwelling (RA),80.8,81.1,81.3,81.4,81.5,81.6,81.7,81.6,81.3,81.1,81.2,81.0
MK02 Southwest Finland,Dwellings in small houses (RA),133342.0,134419.0,135600.0,136837.0,136795.0,136900.0,138076.0,138969.0,139813.0,140465.0,141995.0,142789.0
MK02 Southwest Finland,Dwellings in blocks of flats (RA),112549.0,114000.0,115297.0,116612.0,117998.0,119037.0,120872.0,122517.0,125508.0,128278.0,129202.0,130642.0
MK02 Southwest Finland,Other dwellings (RA),4607.0,4393.0,4299.0,4554.0,4756.0,4619.0,4657.0,4774.0,4563.0,4429.0,4927.0,5334.0
MK02 Southwest Finland,"Workplaces, total (TP)",197707.0,200167.0,197164.0,193457.0,191212.0,190000.0,192003.0,198593.0,202688.0,202061.0,193786.0,
MK02 Southwest Finland,Primary production (TP),7154.0,6932.0,6767.0,6588.0,6321.0,6159.0,5893.0,5808.0,5702.0,5446.0,5448.0,
MK02 Southwest Finland,Processing (TP),48348.0,49632.0,46797.0,44020.0,43108.0,42548.0,43751.0,47340.0,48633.0,46793.0,43001.0,
MK02 Southwest Finland,Services (TP),139732.0,140948.0,140907.0,140823.0,139356.0,138842.0,139886.0,142798.0,145488.0,146559.0,142394.0,
MK02 Southwest Finland,"A Agriculture, forestry and fishing (TP)",7154.0,6932.0,6767.0,6588.0,6321.0,6159.0,5893.0,5808.0,5702.0,5446.0,5448.0,
MK02 Southwest Finland,B Mining and quarrying (TP),345.0,363.0,339.0,332.0,320.0,276.0,275.0,297.0,300.0,300.0,315.0,
MK02 Southwest Finland,C Manufacturing (TP),33016.0,33924.0,31142.0,29154.0,28854.0,28349.0,28291.0,31155.0,32124.0,30566.0,27289.0,
MK02 Southwest Finland,"D Electricity, gas, steam and air conditioning supply (TP)",498.0,479.0,539.0,506.0,421.0,392.0,392.0,382.0,378.0,401.0,486.0,
MK02 Southwest Finland,"E Water supply; sewerage, waste management and remediation activities (TP)",793.0,799.0,796.0,788.0,817.0,740.0,794.0,870.0,859.0,855.0,872.0,
MK02 Southwest Finland,F Construction (TP),13696.0,14067.0,13981.0,13240.0,12696.0,12791.0,13999.0,14636.0,14972.0,14671.0,14039.0,
MK02 Southwest Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),22987.0,22828.0,22945.0,22537.0,21666.0,21831.0,21693.0,21750.0,21842.0,21859.0,21572.0,
MK02 Southwest Finland,H Transportation and storage (TP),12149.0,12234.0,12143.0,11693.0,11399.0,11059.0,11115.0,10921.0,11176.0,11228.0,9716.0,
MK02 Southwest Finland,I Accommodation and food service activities (TP),6283.0,6600.0,6646.0,6509.0,6769.0,6770.0,6898.0,7142.0,7362.0,7290.0,6122.0,
MK02 Southwest Finland,J Information and communication (TP),4468.0,4343.0,4485.0,4793.0,4856.0,4776.0,5046.0,5180.0,5377.0,5609.0,5600.0,
MK02 Southwest Finland,K Financial and insurance activities (TP),3538.0,3557.0,3565.0,3454.0,3384.0,3454.0,3530.0,3511.0,3592.0,3562.0,3348.0,
MK02 Southwest Finland,L Real estate activities (TP),1670.0,1722.0,1708.0,1791.0,1835.0,1991.0,1858.0,1950.0,1869.0,1945.0,1817.0,
MK02 Southwest Finland,"M Professional, scientific and technical activities (TP)",10280.0,10412.0,10166.0,10360.0,9929.0,9913.0,10298.0,10619.0,11155.0,11420.0,10627.0,
MK02 Southwest Finland,N Administrative and support service activities (TP),13390.0,13336.0,12635.0,12788.0,12778.0,12919.0,13825.0,15030.0,15584.0,15143.0,13827.0,
MK02 Southwest Finland,O Public administration and defence; compulsory social security (TP),8828.0,8871.0,8698.0,8438.0,8242.0,8038.0,7957.0,7959.0,8077.0,8166.0,8392.0,
MK02 Southwest Finland,P Education (TP),14415.0,14380.0,14507.0,14410.0,13964.0,13662.0,13326.0,13492.0,13668.0,14119.0,14215.0,
MK02 Southwest Finland,Q Human health and social work activities (TP),33138.0,34019.0,34562.0,34980.0,35439.0,35386.0,35283.0,36067.0,36644.0,37134.0,38539.0,
MK02 Southwest Finland,"R Arts, entertainment and recreation (TP)",3145.0,3184.0,3359.0,3293.0,3248.0,3081.0,3045.0,3229.0,3331.0,3319.0,2953.0,
MK02 Southwest Finland,S Other service activities (TP),5427.0,5450.0,5475.0,5306.0,5174.0,5055.0,5007.0,5012.0,4855.0,4992.0,4805.0,
MK02 Southwest Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),13.0,12.0,12.0,470.0,672.0,907.0,1005.0,936.0,955.0,773.0,861.0,
MK02 Southwest Finland,U Activities of extraterritorial organisations and bodies (TP),1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
MK02 Southwest Finland,X Industry unknown (TP),2473.0,2655.0,2693.0,2026.0,2427.0,2451.0,2473.0,2647.0,2865.0,3263.0,2943.0,
MK02 Southwest Finland,"Inhabitants, total (PT)",465183.0,467217.0,468936.0,470880.0,472725.0,474323.0,475543.0,477677.0,478582.0,479341.0,481403.0,483477.0
MK02 Southwest Finland,Employed (PT),202007.0,204877.0,201618.0,198110.0,195818.0,194561.0,196637.0,203162.0,207212.0,207106.0,199102.0,208984.0
MK02 Southwest Finland,Unemployed (PT),23372.0,21879.0,25138.0,28646.0,31446.0,32439.0,30743.0,24901.0,21454.0,21527.0,30179.0,22065.0
MK02 Southwest Finland,Children aged 0 to 14 (PT),73450.0,73277.0,73188.0,73240.0,73089.0,72898.0,72455.0,72260.0,71661.0,70758.0,70186.0,69913.0
MK02 Southwest Finland,Students (PT),36646.0,35802.0,36396.0,36491.0,36618.0,36296.0,35615.0,35049.0,34752.0,35537.0,37042.0,37199.0
MK02 Southwest Finland,Pensioners (PT),114054.0,115970.0,117618.0,119818.0,121539.0,123791.0,125573.0,127530.0,128899.0,129524.0,130088.0,130645.0
MK02 Southwest Finland,Others (PT),15654.0,15412.0,14978.0,14575.0,14215.0,14338.0,14520.0,14775.0,14604.0,14889.0,14806.0,14671.0
MK04 Satakunta,"Inhabitants, total (HE)",225762.0,225302.0,224934.0,224556.0,223983.0,222957.0,221740.0,220398.0,218624.0,216752.0,215416.0,214281.0
MK04 Satakunta,Males (HE),111005.0,110812.0,110734.0,110567.0,110434.0,110004.0,109619.0,109103.0,108269.0,107357.0,106767.0,106235.0
MK04 Satakunta,Females (HE),114757.0,114490.0,114200.0,113989.0,113549.0,112953.0,112121.0,111295.0,110355.0,109395.0,108649.0,108046.0
MK04 Satakunta,Average age of inhabitants (HE),44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,47.0
MK04 Satakunta,0-2 years (HE),6634.0,6754.0,6649.0,6568.0,6466.0,6318.0,6075.0,5781.0,5371.0,4990.0,4724.0,4730.0
MK04 Satakunta,3-6 years (HE),9146.0,9006.0,9120.0,9043.0,9084.0,9037.0,8901.0,8751.0,8575.0,8285.0,7982.0,7512.0
MK04 Satakunta,7-12 years (HE),13735.0,13741.0,13637.0,13761.0,13809.0,13762.0,13812.0,13777.0,13775.0,13547.0,13519.0,13489.0
MK04 Satakunta,13-15 years (HE),7770.0,7427.0,7202.0,7125.0,6984.0,6834.0,6779.0,6868.0,6861.0,7021.0,6969.0,6937.0
MK04 Satakunta,16-17 years (HE),5330.0,5469.0,5367.0,5048.0,4766.0,4754.0,4719.0,4531.0,4484.0,4496.0,4583.0,4558.0
MK04 Satakunta,18-19 years (HE),5436.0,5284.0,5258.0,5347.0,5268.0,4940.0,4650.0,4673.0,4569.0,4426.0,4350.0,4365.0
MK04 Satakunta,20-24 years (HE),12148.0,12085.0,12276.0,12176.0,12265.0,11974.0,11805.0,11276.0,10958.0,10525.0,10043.0,9749.0
MK04 Satakunta,25-29 years (HE),12336.0,12302.0,12005.0,11751.0,11602.0,11677.0,11618.0,11699.0,11409.0,11313.0,11053.0,10981.0
MK04 Satakunta,30-34 years (HE),12028.0,12018.0,12145.0,12341.0,12452.0,12483.0,12431.0,12138.0,11781.0,11533.0,11591.0,11532.0
MK04 Satakunta,35-39 years (HE),11541.0,11636.0,11886.0,12340.0,12483.0,12357.0,12280.0,12409.0,12466.0,12570.0,12676.0,12645.0
MK04 Satakunta,40-44 years (HE),14039.0,13460.0,12842.0,12107.0,11795.0,11692.0,11802.0,11980.0,12380.0,12496.0,12410.0,12356.0
MK04 Satakunta,45-49 years (HE),15455.0,15458.0,15187.0,14894.0,14401.0,14013.0,13431.0,12865.0,12108.0,11748.0,11667.0,11792.0
MK04 Satakunta,50-54 years (HE),15819.0,15469.0,15407.0,15470.0,15493.0,15416.0,15387.0,15064.0,14752.0,14232.0,13901.0,13387.0
MK04 Satakunta,55-59 years (HE),17465.0,17154.0,16645.0,16222.0,15862.0,15596.0,15282.0,15245.0,15249.0,15271.0,15185.0,15163.0
MK04 Satakunta,60-64 years (HE),19246.0,18870.0,18437.0,17888.0,17377.0,16892.0,16610.0,16147.0,15807.0,15421.0,15175.0,14874.0
MK04 Satakunta,65-69 years (HE),13536.0,14176.0,15848.0,17020.0,17891.0,18122.0,17827.0,17424.0,16932.0,16496.0,16098.0,15813.0
MK04 Satakunta,70-74 years (HE),11596.0,12037.0,11593.0,11544.0,11540.0,12421.0,12994.0,14557.0,15663.0,16496.0,16743.0,16482.0
MK04 Satakunta,75-79 years (HE),9120.0,9234.0,9447.0,9863.0,10279.0,10242.0,10590.0,10192.0,10140.0,10167.0,10931.0,11516.0
MK04 Satakunta,80-84 years (HE),7361.0,7469.0,7498.0,7286.0,7259.0,7282.0,7437.0,7622.0,7972.0,8266.0,8138.0,8467.0
MK04 Satakunta,85 years or over (HE),6021.0,6253.0,6485.0,6762.0,6907.0,7145.0,7310.0,7399.0,7372.0,7453.0,7678.0,7933.0
MK04 Satakunta,"Aged 18 or over, total (KO)",183147.0,182905.0,182959.0,183011.0,182874.0,182252.0,181454.0,180690.0,179558.0,178413.0,177639.0,177055.0
MK04 Satakunta,Basic level studies (KO),61386.0,59719.0,58293.0,56544.0,54863.0,53683.0,52297.0,50753.0,48413.0,46925.0,45750.0,44484.0
MK04 Satakunta,"With education, total (KO)",121761.0,123186.0,124666.0,126467.0,128011.0,128569.0,129157.0,129937.0,131145.0,131488.0,131889.0,132571.0
MK04 Satakunta,Matriculation examination (KO),9134.0,9022.0,8909.0,8679.0,8706.0,8581.0,8334.0,8112.0,8150.0,7963.0,7730.0,7744.0
MK04 Satakunta,Vocational diploma (KO),89134.0,89799.0,90514.0,91519.0,92315.0,92366.0,92673.0,93050.0,93244.0,93286.0,93282.0,93206.0
MK04 Satakunta,Academic degree - Lower level university degree (KO),14711.0,15286.0,15887.0,16569.0,17025.0,17432.0,17766.0,18188.0,18701.0,19023.0,19396.0,19854.0
MK04 Satakunta,Academic degree - Higher level university degree (KO),8782.0,9079.0,9356.0,9700.0,9965.0,10190.0,10384.0,10587.0,11050.0,11216.0,11481.0,11767.0
MK04 Satakunta,"Aged 18 or over, total (HR)",183147.0,182905.0,182959.0,183011.0,182874.0,182252.0,181454.0,180690.0,179558.0,178413.0,177639.0,177055.0
MK04 Satakunta,Average income of inhabitants (HR),20209.0,20990.0,21484.0,21717.0,21902.0,22040.0,22313.0,22901.0,23469.0,23963.0,24103.0,25048.0
MK04 Satakunta,Median income of inhabitants (HR),17775.0,18356.0,19108.0,19336.0,19574.0,19651.0,19859.0,20383.0,20899.0,21290.0,21452.0,22050.0
MK04 Satakunta,Inhabitants belonging to the lowest income category (HR),37634.0,37655.0,37462.0,37374.0,37067.0,36826.0,37133.0,36396.0,36410.0,36811.0,36834.0,36934.0
MK04 Satakunta,Inhabitants belonging to the middle income category (HR),114818.0,114708.0,114742.0,115094.0,115145.0,115412.0,114865.0,114456.0,113728.0,112893.0,112480.0,112124.0
MK04 Satakunta,Inhabitants belonging to the highest income category (HR),30695.0,30542.0,30755.0,30543.0,30662.0,30014.0,29456.0,29838.0,29420.0,28709.0,28325.0,27997.0
MK04 Satakunta,Accumulated purchasing power of inhabitants (HR),3701266734.0,3839138054.0,3930600293.0,3974527261.0,4005304779.0,4016759688.0,4048865407.0,4138059162.0,4214026629.0,4275272391.0,4281715315.0,4434903485.0
MK04 Satakunta,"Households, total (TE)",108688.0,108711.0,109080.0,109570.0,109908.0,109945.0,109929.0,109961.0,109902.0,109977.0,110283.0,110295.0
MK04 Satakunta,Average size of households (TE),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9
MK04 Satakunta,Average floor area per person (TE),43.0,43.3,43.6,43.9,44.2,44.5,44.8,45.1,45.6,46.0,46.5,46.7
MK04 Satakunta,One-person households (TE),44512.0,44706.0,45227.0,45938.0,46528.0,46927.0,47373.0,48238.0,48792.0,49459.0,50338.0,50819.0
MK04 Satakunta,Young one-person households (TE),9453.0,9639.0,9700.0,9848.0,9984.0,10107.0,10078.0,10620.0,10820.0,11039.0,11371.0,11561.0
MK04 Satakunta,Young couples without children (TE),3879.0,3868.0,3882.0,3899.0,3985.0,3950.0,3915.0,3598.0,3510.0,3475.0,3376.0,3349.0
MK04 Satakunta,Households with children (TE),23728.0,23563.0,23208.0,22900.0,22504.0,22190.0,21910.0,21537.0,21193.0,20938.0,20692.0,20405.0
MK04 Satakunta,Households with small children (TE),5843.0,5922.0,5882.0,5794.0,5689.0,5591.0,5425.0,5152.0,4827.0,4513.0,4277.0,4241.0
MK04 Satakunta,Households with children under school age (TE),11002.0,10977.0,10942.0,10814.0,10702.0,10575.0,10412.0,10153.0,9830.0,9468.0,9125.0,8788.0
MK04 Satakunta,Households with school-age children (TE),10191.0,10112.0,10042.0,10050.0,10070.0,10033.0,10057.0,10049.0,9980.0,9796.0,9761.0,9662.0
MK04 Satakunta,Households with teenagers (TE),9999.0,9864.0,9610.0,9275.0,9015.0,8857.0,8747.0,8686.0,8644.0,8722.0,8700.0,8663.0
MK04 Satakunta,One-parent households with children (TE),4389.0,4374.0,4344.0,4370.0,4339.0,4375.0,4438.0,4407.0,4432.0,4526.0,4583.0,4562.0
MK04 Satakunta,Adult households (TE),51386.0,50749.0,50325.0,50057.0,49790.0,49333.0,48880.0,48619.0,48315.0,47989.0,48067.0,47845.0
MK04 Satakunta,Pensioner households (TE),34000.0,34825.0,35955.0,37036.0,38029.0,38848.0,39555.0,40214.0,40785.0,41452.0,41918.0,42452.0
MK04 Satakunta,Households living in owner-occupied dwellings (TE),79672.0,79846.0,79945.0,80497.0,80472.0,80093.0,79887.0,79516.0,79118.0,78754.0,78188.0,77609.0
MK04 Satakunta,Households living in rented dwellings (TE),25999.0,25857.0,25973.0,26083.0,27229.0,27633.0,27745.0,28287.0,28659.0,29079.0,30057.0,31026.0
MK04 Satakunta,Households living in other dwellings (TE),3017.0,3008.0,3162.0,2990.0,2207.0,2219.0,2297.0,2158.0,2125.0,2144.0,2038.0,1660.0
MK04 Satakunta,"Households, total (TR)",108688.0,108711.0,109080.0,109570.0,109908.0,109945.0,109929.0,109961.0,109902.0,109977.0,110283.0,110295.0
MK04 Satakunta,Average income of households (TR),33725.0,34911.0,35596.0,35839.0,36009.0,36077.0,36367.0,37130.0,37838.0,38386.0,38319.0,39714.0
MK04 Satakunta,Median income of households (TR),27715.0,28586.0,29631.0,29851.0,30101.0,30162.0,30248.0,30749.0,31196.0,31549.0,31568.0,32218.0
MK04 Satakunta,Households belonging to the lowest income category (TR),30871.0,31008.0,30821.0,30700.0,30709.0,30640.0,31104.0,30396.0,30319.0,31054.0,31351.0,31437.0
MK04 Satakunta,Households belonging to the middle income category (TR),61539.0,61471.0,61866.0,62595.0,62797.0,63212.0,63141.0,63645.0,63793.0,63474.0,63525.0,63682.0
MK04 Satakunta,Households belonging to the highest income category (TR),16278.0,16232.0,16393.0,16275.0,16402.0,16093.0,15684.0,15920.0,15790.0,15449.0,15407.0,15176.0
MK04 Satakunta,Accumulated purchasing power of households (TR),3665536562.0,3795197836.0,3882810270.0,3926914495.0,3957715930.0,3966501477.0,3997749814.0,4082819145.0,4158488837.0,4221604939.0,4225958346.0,4380223136.0
MK04 Satakunta,Free-time residences (RA),19360.0,19585.0,19937.0,20019.0,20107.0,20104.0,20180.0,20308.0,20389.0,20471.0,19663.0,19706.0
MK04 Satakunta,"Buildings, total (RA)",81825.0,82225.0,82774.0,83036.0,83705.0,84090.0,84414.0,84794.0,84982.0,85236.0,84758.0,85143.0
MK04 Satakunta,Other buildings (RA),12288.0,12387.0,12501.0,12600.0,12708.0,12815.0,12926.0,13303.0,13356.0,13418.0,13296.0,13605.0
MK04 Satakunta,Residential buildings (RA),69537.0,69838.0,70273.0,70436.0,70997.0,71275.0,71488.0,71491.0,71626.0,71818.0,71462.0,71538.0
MK04 Satakunta,Dwellings (RA),122419.0,122958.0,123765.0,125399.0,124901.0,125074.0,126112.0,126776.0,127242.0,127646.0,128406.0,128464.0
MK04 Satakunta,Average floor area per dwelling (RA),85.0,85.3,85.4,85.2,85.4,85.5,85.4,85.3,85.3,85.3,85.8,85.8
MK04 Satakunta,Dwellings in small houses (RA),81237.0,81711.0,82115.0,82625.0,81803.0,81793.0,81860.0,82071.0,82211.0,82199.0,83331.0,83587.0
MK04 Satakunta,Dwellings in blocks of flats (RA),38277.0,38613.0,39016.0,39652.0,40121.0,40370.0,41018.0,41391.0,41797.0,42341.0,41951.0,41806.0
MK04 Satakunta,Other dwellings (RA),2905.0,2634.0,2634.0,3122.0,2977.0,2911.0,3234.0,3314.0,3234.0,3106.0,3124.0,3071.0
MK04 Satakunta,"Workplaces, total (TP)",92291.0,93039.0,91541.0,90368.0,88165.0,85799.0,85005.0,87415.0,87427.0,86401.0,83684.0,
MK04 Satakunta,Primary production (TP),4052.0,3887.0,3762.0,3667.0,3501.0,3381.0,3252.0,3197.0,3124.0,3085.0,2920.0,
MK04 Satakunta,Processing (TP),28268.0,28241.0,27588.0,26932.0,25462.0,24591.0,24250.0,25393.0,25602.0,24876.0,23383.0,
MK04 Satakunta,Services (TP),58807.0,59692.0,59036.0,58879.0,58224.0,56881.0,56530.0,57780.0,57614.0,57175.0,56169.0,
MK04 Satakunta,"A Agriculture, forestry and fishing (TP)",4052.0,3887.0,3762.0,3667.0,3501.0,3381.0,3252.0,3197.0,3124.0,3085.0,2920.0,
MK04 Satakunta,B Mining and quarrying (TP),233.0,225.0,227.0,235.0,199.0,190.0,228.0,197.0,202.0,182.0,160.0,
MK04 Satakunta,C Manufacturing (TP),19442.0,19477.0,18820.0,18423.0,17301.0,16556.0,16018.0,17012.0,17095.0,16571.0,15118.0,
MK04 Satakunta,"D Electricity, gas, steam and air conditioning supply (TP)",1484.0,1492.0,1541.0,1533.0,1462.0,1383.0,1350.0,1405.0,1390.0,1483.0,1476.0,
MK04 Satakunta,"E Water supply; sewerage, waste management and remediation activities (TP)",597.0,612.0,663.0,697.0,680.0,625.0,580.0,534.0,547.0,611.0,614.0,
MK04 Satakunta,F Construction (TP),6512.0,6435.0,6337.0,6044.0,5820.0,5837.0,6074.0,6245.0,6368.0,6029.0,6015.0,
MK04 Satakunta,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),9426.0,9345.0,9423.0,9107.0,9118.0,8803.0,9013.0,8674.0,8667.0,8485.0,8236.0,
MK04 Satakunta,H Transportation and storage (TP),5741.0,5697.0,5578.0,5559.0,5388.0,5174.0,5031.0,5021.0,5004.0,4915.0,4672.0,
MK04 Satakunta,I Accommodation and food service activities (TP),2883.0,3109.0,3195.0,3185.0,3030.0,2970.0,2869.0,3071.0,3005.0,3113.0,2568.0,
MK04 Satakunta,J Information and communication (TP),1452.0,1352.0,1329.0,1423.0,1342.0,1339.0,1331.0,1291.0,1318.0,1297.0,1234.0,
MK04 Satakunta,K Financial and insurance activities (TP),1083.0,1083.0,1052.0,1067.0,1011.0,999.0,965.0,920.0,849.0,796.0,772.0,
MK04 Satakunta,L Real estate activities (TP),694.0,709.0,687.0,672.0,643.0,710.0,689.0,654.0,660.0,691.0,652.0,
MK04 Satakunta,"M Professional, scientific and technical activities (TP)",3686.0,3723.0,3657.0,3193.0,3087.0,3131.0,3146.0,3142.0,3292.0,3354.0,3105.0,
MK04 Satakunta,N Administrative and support service activities (TP),5199.0,5327.0,5407.0,5266.0,5204.0,5240.0,5618.0,6495.0,6430.0,5815.0,5792.0,
MK04 Satakunta,O Public administration and defence; compulsory social security (TP),4331.0,4475.0,4257.0,4077.0,4103.0,3958.0,4060.0,4246.0,3983.0,4160.0,4072.0,
MK04 Satakunta,P Education (TP),5271.0,5433.0,5259.0,5320.0,5340.0,4983.0,4843.0,4777.0,4871.0,5078.0,5121.0,
MK04 Satakunta,Q Human health and social work activities (TP),15208.0,15602.0,15659.0,16024.0,15964.0,15552.0,15075.0,15540.0,15572.0,15717.0,16392.0,
MK04 Satakunta,"R Arts, entertainment and recreation (TP)",1370.0,1337.0,1262.0,1419.0,1421.0,1308.0,1220.0,1289.0,1256.0,1222.0,1055.0,
MK04 Satakunta,S Other service activities (TP),2458.0,2494.0,2266.0,2252.0,2290.0,2205.0,2061.0,2083.0,2093.0,2035.0,1922.0,
MK04 Satakunta,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),5.0,6.0,5.0,315.0,282.0,509.0,609.0,576.0,614.0,497.0,576.0,
MK04 Satakunta,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
MK04 Satakunta,X Industry unknown (TP),1164.0,1219.0,1155.0,890.0,978.0,946.0,973.0,1045.0,1087.0,1265.0,1212.0,
MK04 Satakunta,"Inhabitants, total (PT)",225762.0,225302.0,224934.0,224556.0,223983.0,222957.0,221740.0,220398.0,218624.0,216752.0,215416.0,214281.0
MK04 Satakunta,Employed (PT),92324.0,92849.0,91569.0,90063.0,87936.0,85596.0,84858.0,87665.0,87837.0,86409.0,83472.0,86290.0
MK04 Satakunta,Unemployed (PT),12163.0,11352.0,12284.0,13413.0,14947.0,15579.0,15155.0,11404.0,10130.0,10550.0,12927.0,9497.0
MK04 Satakunta,Children aged 0 to 14 (PT),34560.0,34275.0,34195.0,34114.0,33923.0,33633.0,33321.0,32905.0,32326.0,31504.0,30941.0,30223.0
MK04 Satakunta,Students (PT),16552.0,16188.0,15782.0,15623.0,15539.0,15134.0,14719.0,14038.0,13496.0,13626.0,12795.0,13894.0
MK04 Satakunta,Pensioners (PT),63723.0,64304.0,64852.0,65480.0,65774.0,66624.0,67245.0,67927.0,68290.0,68190.0,67849.0,67842.0
MK04 Satakunta,Others (PT),6440.0,6334.0,6252.0,5863.0,5864.0,6391.0,6442.0,6459.0,6545.0,6473.0,7432.0,6535.0
MK05 Kanta-Häme,"Inhabitants, total (HE)",174555.0,175230.0,175472.0,175481.0,175350.0,174710.0,173781.0,172720.0,171364.0,170925.0,170577.0,170213.0
