Time,Area,Industry,Employment
201512,MK13 Central Finland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.017203718747179346
201512,MK13 Central Finland,"17, 18 Paper industry; Printing",0.019749074826247857
201512,MK13 Central Finland,19-22 Chemical industry,0.00777145951800704
201512,MK13 Central Finland,23 Manufacture of other non-metallic mineral products,0.005415651232060655
201512,MK13 Central Finland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02376568282335951
201512,MK13 Central Finland,"26, 27 Manufacture of electrical and electronic products",0.008737250654391189
201512,MK13 Central Finland,28 Manufacture of machinery and equipment n.e.c.,0.03179889881758281
201512,MK13 Central Finland,"29, 30 Manufacture of transport equipment",0.009369076631464933
201512,MK13 Central Finland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.014342449679573968
201512,MK13 Central Finland,"681, 68209, 683 Other real estate activities",0.007148659626320065
201512,MK13 Central Finland,"68201, 68202 Letting and operation of dwellings",0.0016066431988446608
201512,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",0.05040166079971116
201512,MK13 Central Finland,B Mining and quarrying (05-09),0.0028251647260583083
201512,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.011111111111111112
201512,MK13 Central Finland,F Construction (41-43),0.07717303005686434
201512,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10537052080512681
201512,MK13 Central Finland,H Transportation and storage (49-53),0.04503113999458434
201512,MK13 Central Finland,I Accommodation and food service activities (55-56),0.03047206426572795
201512,MK13 Central Finland,J Information and communication (58-63),0.03410055059120859
201512,MK13 Central Finland,K Financial and insurance activities (64-66),0.008728224569004421
201512,MK13 Central Finland,"M Professional, scientific and technical activities (69-75)",0.04984204350573156
201512,MK13 Central Finland,N Administrative and support service activities (77-82),0.049896200018052166
201512,MK13 Central Finland,O Public administration and defence; compulsory social security (84),0.05840779853777416
201512,MK13 Central Finland,P Education (85),0.08524235039263471
201512,MK13 Central Finland,Q Human health and social work activities (86-88),0.17638776062821554
201512,MK13 Central Finland,"R, S Other service activities (90-96)",0.04703493095044679
201512,MK13 Central Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0074374943586966325
201512,MK14 South Ostrobothnia,10-12 Food industry etc.,0.043410535411763373
201512,MK14 South Ostrobothnia,"13-15 Textile, clothing and leather industry",0.006617321008288706
201512,MK14 South Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.01841934713647372
201512,MK14 South Ostrobothnia,"17, 18 Paper industry; Printing",0.002501392821002604
201512,MK14 South Ostrobothnia,19-22 Chemical industry,0.005855533194619732
201512,MK14 South Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.0038430489704494556
201512,MK14 South Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.04754920353378587
201512,MK14 South Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.004161408056758877
201512,MK14 South Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.019635933644870443
201512,MK14 South Ostrobothnia,"29, 30 Manufacture of transport equipment",0.010630919489261067
201512,MK14 South Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.018089618082796105
201512,MK14 South Ostrobothnia,"681, 68209, 683 Other real estate activities",0.005673613716728633
201512,MK14 South Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.0011938465736603336
201512,MK14 South Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.11633750611135746
201512,MK14 South Ostrobothnia,B Mining and quarrying (05-09),0.005980602835669862
201512,MK14 South Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010028311218746803
201512,MK14 South Ostrobothnia,F Construction (41-43),0.08030607952155178
201512,MK14 South Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.11372241361667293
201512,MK14 South Ostrobothnia,H Transportation and storage (49-53),0.055599140430466966
201512,MK14 South Ostrobothnia,I Accommodation and food service activities (55-56),0.021614307966936138
201512,MK14 South Ostrobothnia,J Information and communication (58-63),0.011676956487134882
201512,MK14 South Ostrobothnia,K Financial and insurance activities (64-66),0.011551886846084753
201512,MK14 South Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.030573842253072737
201512,MK14 South Ostrobothnia,N Administrative and support service activities (77-82),0.029311775875203238
201512,MK14 South Ostrobothnia,O Public administration and defence; compulsory social security (84),0.040772702982342444
201512,MK14 South Ostrobothnia,P Education (85),0.06313742879557936
201512,MK14 South Ostrobothnia,Q Human health and social work activities (86-88),0.1723573353344476
201512,MK14 South Ostrobothnia,"R, S Other service activities (90-96)",0.0408522927539198
201512,MK14 South Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.008584325362986209
201512,MK15 Ostrobothnia,10-12 Food industry etc.,0.025623878075393333
201512,MK15 Ostrobothnia,"13-15 Textile, clothing and leather industry",0.0031560545797989044
201512,MK15 Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.006769678410944117
201512,MK15 Ostrobothnia,"17, 18 Paper industry; Printing",0.016003191252214517
201512,MK15 Ostrobothnia,19-22 Chemical industry,0.015369633827273474
201512,MK15 Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.009268710475989346
201512,MK15 Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.03164267361233325
201512,MK15 Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.04426689193152887
201512,MK15 Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.05062593127075194
201512,MK15 Ostrobothnia,"29, 30 Manufacture of transport equipment",0.019300036370889208
201512,MK15 Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.010371569697183015
201512,MK15 Ostrobothnia,"681, 68209, 683 Other real estate activities",0.005279645207842033
201512,MK15 Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.0012436497600694565
201512,MK15 Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.07758731946546525
201512,MK15 Ostrobothnia,B Mining and quarrying (05-09),0.0009503361374115659
201512,MK15 Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010840871493435641
201512,MK15 Ostrobothnia,F Construction (41-43),0.0635903933922307
201512,MK15 Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.0921943378738282
201512,MK15 Ostrobothnia,H Transportation and storage (49-53),0.040817523729072075
201512,MK15 Ostrobothnia,I Accommodation and food service activities (55-56),0.025964121877676487
201512,MK15 Ostrobothnia,J Information and communication (58-63),0.02587026151842596
201512,MK15 Ostrobothnia,K Financial and insurance activities (64-66),0.011626952002158788
201512,MK15 Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.04189691786045311
201512,MK15 Ostrobothnia,N Administrative and support service activities (77-82),0.03626529630542161
201512,MK15 Ostrobothnia,O Public administration and defence; compulsory social security (84),0.060070629920336016
201512,MK15 Ostrobothnia,P Education (85),0.06349653303298018
201512,MK15 Ostrobothnia,Q Human health and social work activities (86-88),0.16654347494515034
201512,MK15 Ostrobothnia,"R, S Other service activities (90-96)",0.03688712118545634
201512,MK15 Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006476364788286227
201512,MK16 Central Ostrobothnia,10-12 Food industry etc.,0.020819320329265558
201512,MK16 Central Ostrobothnia,"13-15 Textile, clothing and leather industry",0.010569808782550207
201512,MK16 Central Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.018064764101085807
201512,MK16 Central Ostrobothnia,"17, 18 Paper industry; Printing",0.0025303481630953523
201512,MK16 Central Ostrobothnia,19-22 Chemical industry,0.013548573075814356
201512,MK16 Central Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.004580250472438423
201512,MK16 Central Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.05083117132699145
201512,MK16 Central Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.00028826751225136923
201512,MK16 Central Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.007687133660036514
201512,MK16 Central Ostrobothnia,"29, 30 Manufacture of transport equipment",0.010377630441049295
201512,MK16 Central Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.01809679382466929
201512,MK16 Central Ostrobothnia,"681, 68209, 683 Other real estate activities",0.004612280196021908
201512,MK16 Central Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.0009608917075045642
201512,MK16 Central Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.09403926844111335
201512,MK16 Central Ostrobothnia,B Mining and quarrying (05-09),0.0030107940168476346
201512,MK16 Central Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.013100156945645558
201512,MK16 Central Ostrobothnia,F Construction (41-43),0.0674866275904039
201512,MK16 Central Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.12014349316165401
201512,MK16 Central Ostrobothnia,H Transportation and storage (49-53),0.06546875500464432
201512,MK16 Central Ostrobothnia,I Accommodation and food service activities (55-56),0.02399026296403062
201512,MK16 Central Ostrobothnia,J Information and communication (58-63),0.022036449825438006
201512,MK16 Central Ostrobothnia,K Financial and insurance activities (64-66),0.011498670766471285
201512,MK16 Central Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.03206175330706896
201512,MK16 Central Ostrobothnia,N Administrative and support service activities (77-82),0.030940712981646967
201512,MK16 Central Ostrobothnia,O Public administration and defence; compulsory social security (84),0.04602671278946863
201512,MK16 Central Ostrobothnia,P Education (85),0.07235514557509368
201512,MK16 Central Ostrobothnia,Q Human health and social work activities (86-88),0.180775759905192
201512,MK16 Central Ostrobothnia,"R, S Other service activities (90-96)",0.0454181480413824
201512,MK16 Central Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.00864802536754108
201512,MK17 North Ostrobothnia,10-12 Food industry etc.,0.013514871679663252
