Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
59410  Kirjavala (Parikkala),41,22,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,2,2,2,0,0,0
59510  Maironiemi (Parikkala),91,26,0,0,0,0,19,7,6,1,0,0,0,0,0,1,12,17,0,2,0,0,0
59520  Saari (Parikkala),12,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59530  Mikkolanniemi (Parikkala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59610  Tarnala (Parikkala),25,10,0,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
59710  Kummunkylä (Parikkala),17,13,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59720  Niukkala (Parikkala),20,9,0,4,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
59730  Uukuniemi (Parikkala),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59800  Kesälahti Keskus (Kitee),423,44,0,150,0,0,23,48,4,9,0,5,0,7,6,4,24,82,4,13,0,0,0
59810  Suurikylä (Kitee),15,2,0,0,0,0,1,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0
59820  Purujärvi-Rajavaara (Kitee),25,13,0,5,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60100  Seinäjoki Keskus (Seinäjoki),10809,33,15,985,82,86,1135,1433,1142,501,258,342,216,652,401,1222,681,1075,139,409,2,0,0
60120  Pohja (Seinäjoki),2025,6,2,185,0,0,316,752,30,57,15,4,9,93,120,0,42,222,54,118,0,0,0
60150  Kasperi (Seinäjoki),509,1,0,237,0,0,10,18,38,8,1,0,6,15,3,0,40,112,15,5,0,0,0
60200  Törnävä (Seinäjoki),1416,69,0,34,26,1,109,112,126,48,6,1,12,34,22,73,221,417,78,24,3,0,0
60220  Huhtala (Seinäjoki),4568,38,0,2,0,0,9,8,5,6,15,1,13,85,6,5,10,4230,38,97,0,0,0
60280  Eskoon Keskuslaitosalue (Seinäjoki),423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,399,0,0,0,0,0
60320  Alakylä-Jouppi (Seinäjoki),3653,18,22,688,8,14,117,625,65,370,165,27,22,296,209,369,378,196,9,55,0,0,0
60420  Impivaara (Seinäjoki),185,10,0,1,0,2,58,18,24,1,0,0,4,5,9,8,17,26,1,1,0,0,0
60450  Munakka (Ilmajoki),41,12,0,1,0,1,12,0,1,0,0,0,0,2,0,0,4,7,0,1,0,0,0
60510  Hyllykallio (Seinäjoki),1402,19,0,63,5,0,105,602,131,57,2,31,11,24,29,0,87,189,9,38,0,0,0
60550  Nurmo Keskus (Seinäjoki),2617,77,0,1910,3,0,62,34,34,6,0,3,5,48,8,17,124,216,40,30,0,0,0
60560  Halkosaari (Seinäjoki),118,20,0,2,0,0,15,5,20,0,0,0,0,3,0,0,11,40,1,1,0,0,0
60640  Kurjenneva (Seinäjoki),82,12,0,2,0,0,4,6,5,0,1,0,0,4,0,0,14,29,0,5,0,0,0
60720  Tuomikylä (Ilmajoki),259,34,5,21,0,0,35,7,26,2,3,1,0,1,3,0,47,73,1,0,0,0,0
60760  Pojanluoma (Ilmajoki),273,23,0,3,0,83,30,2,28,0,0,0,2,7,3,0,70,22,0,0,0,0,0
60800  Ilmajoki Keskus (Ilmajoki),1983,174,15,107,0,15,166,203,64,28,8,18,6,68,47,97,254,614,36,63,0,0,0
61100  Peräseinäjoki Keskus (Seinäjoki),675,35,19,178,1,0,55,45,14,10,0,10,0,7,23,5,47,195,9,22,0,0,0
61110  Vuolle (Seinäjoki),31,9,0,12,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61120  Louko (Seinäjoki),51,13,0,1,0,0,5,4,3,0,0,0,0,0,1,0,11,13,0,0,0,0,0
61140  Pasto (Seinäjoki),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61150  Sydänmaa (Alavus),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61160  Koura (Seinäjoki),84,19,2,38,0,0,8,2,5,0,0,0,1,0,0,0,5,4,0,0,0,0,0
61170  Sääskiniemi (Alavus),36,7,3,0,0,0,6,3,3,0,0,2,0,0,0,0,5,7,0,0,0,0,0
61180  Haapaluoma (Seinäjoki),38,15,0,1,0,0,2,4,9,0,0,0,0,0,2,0,0,5,0,0,0,0,0
61220  Myllysalo (Kurikka),70,25,0,20,0,0,1,0,0,0,0,0,1,22,0,0,0,1,0,0,0,0,0
61230  Luopa (Kurikka),199,42,0,5,0,0,19,1,116,0,0,0,0,0,0,0,7,9,0,0,0,0,0
61250  Jalasto (Kurikka),46,25,1,0,0,1,2,0,6,0,0,0,0,0,0,0,10,0,0,1,0,0,0
61270  Luopajärvi (Kurikka),166,58,4,37,0,0,15,13,11,0,0,1,0,1,0,0,9,17,0,0,0,0,0
61280  Jokipii (Kurikka),215,10,3,140,0,0,27,6,8,2,0,5,0,0,0,0,6,6,1,1,0,0,0
61290  Taivalmaa (Kurikka),15,8,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
61300  Kurikka Keskus (Kurikka),2739,56,0,732,10,13,137,246,35,131,11,37,22,90,129,172,200,611,27,80,0,0,0
61310  Panttila (Kurikka),68,13,0,3,0,0,20,11,4,0,1,0,2,3,0,0,8,1,0,2,0,0,0
61330  Koskenkorva (Ilmajoki),461,54,0,208,14,2,22,55,28,4,0,0,5,3,1,0,23,33,2,7,0,0,0
61340  Nopankylä (Ilmajoki),42,13,0,2,0,0,2,3,0,0,1,0,0,0,3,0,4,10,1,3,0,0,0
61350  Huissi (Ilmajoki),53,23,0,0,0,0,12,3,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0
61360  Mieto (Kurikka),139,37,0,52,0,0,12,10,3,0,1,0,0,0,2,0,15,5,0,2,0,0,0
61370  Lohiluoma (Kurikka),42,19,0,4,0,0,14,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61380  Polvenkylä (Kurikka),26,20,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61400  Ylistaro Keskus (Seinäjoki),749,32,0,98,0,1,64,88,25,11,2,6,5,10,12,8,70,288,5,24,0,0,0
61410  Ylistaro Asemanseutu (Seinäjoki),121,28,1,34,0,1,27,12,5,0,0,0,1,0,1,0,6,2,1,2,0,0,0
61430  Isorehto (Seinäjoki),47,32,0,3,0,0,1,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
61440  Untamala (Seinäjoki),31,22,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
61450  Kylänpää (Seinäjoki),79,33,0,35,0,0,2,5,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
61460  Hanhikoski (Seinäjoki),26,12,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0
61470  Kitinoja (Seinäjoki),21,6,0,2,0,0,2,3,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0
61500  Isokyrö Keskus (Isokyrö),806,81,0,105,0,3,49,85,40,18,5,15,3,36,41,35,90,157,12,31,0,0,0
61520  Lehmäjoki (Isokyrö),33,24,0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61550  Orismala (Isokyrö),102,24,0,3,0,0,22,11,19,11,1,0,2,0,1,0,0,8,0,0,0,0,0
61560  Orisberg (Isokyrö),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61600  Jalasjärvi Keskus (Kurikka),1647,61,17,426,5,4,58,189,90,47,9,9,14,22,30,30,89,491,12,44,0,0,0
61630  Hirvijärvi (Kurikka),61,32,0,10,0,0,7,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0
61640  Ala-Valli (Kurikka),41,28,0,2,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61650  Kalakoski (Seinäjoki),34,23,0,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61680  Mantila (Kurikka),40,26,0,3,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61710  Pentinmäki (Kurikka),75,28,4,8,0,0,3,6,0,21,0,0,0,1,0,0,4,0,0,0,0,0,0
61720  Koskue (Kurikka),95,56,5,1,0,0,9,0,4,5,0,0,1,1,1,0,7,1,0,4,0,0,0
61730  Yli-Valli (Kurikka),25,17,1,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61760  Ilvesjoki (Kurikka),65,35,0,7,0,0,1,13,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0
61800  Kauhajoki Keskus (Kauhajoki),3161,167,22,349,7,13,160,461,108,119,47,63,34,152,70,155,287,793,33,121,0,0,0
61810  Luomankylä (Kauhajoki),24,17,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61820  Kainasto (Kauhajoki),85,42,0,19,0,0,9,2,5,0,0,0,0,0,2,0,4,1,0,1,0,0,0
61840  Norinkylä (Teuva),52,10,0,22,0,1,5,2,5,0,0,0,0,0,5,0,0,1,0,1,0,0,0
61850  Kauhajoki Asemanseutu (Kauhajoki),1039,50,0,332,1,1,40,299,38,12,0,11,2,56,15,0,41,135,1,5,0,0,0
61860  Harja (Kauhajoki),23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
61880  Ikkeläjärvi (Kauhajoki),26,17,1,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61910  Nummijärvi (Kauhajoki),43,23,3,6,0,0,2,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
61920  Nummikoski (Kauhajoki),13,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61940  Hyyppä (Kauhajoki),30,15,0,1,0,0,6,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0
61950  Juonikylä (Kauhajoki),20,3,0,2,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61960  Kyrönlatva (Kauhajoki),22,11,0,3,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0
61980  Päntäne (Kauhajoki),119,51,0,7,0,3,20,4,3,2,0,0,0,5,6,0,8,6,1,3,0,0,0
62100  Lapua Keskus (Lapua),3639,126,2,864,11,30,226,417,145,126,33,35,36,105,109,102,350,756,51,115,0,0,0
62130  Hellanmaa (Lapua),164,29,0,118,0,0,2,0,2,0,0,0,0,2,2,0,5,1,0,3,0,0,0
62150  Rintakangas (Kauhava),21,3,0,9,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0
62160  Karhunkylä (Lapua),75,30,1,5,0,1,4,2,17,0,0,0,2,0,0,0,7,4,0,2,0,0,0
62165  Tiisteenjoki (Lapua),41,13,0,2,0,6,2,0,1,0,0,3,0,0,0,0,5,4,0,5,0,0,0
62170  Lakaluoma (Lapua),26,15,0,3,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62175  Ylikylä-Mäenpää (Lapua),11,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62185  Mäki-Paavola (Lapua),28,17,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62190  Ruha (Lapua),50,14,0,3,0,0,5,5,8,0,0,0,2,2,2,0,6,0,0,3,0,0,0
62200  Kauhava Keskus (Kauhava),1920,86,16,290,8,13,91,238,81,70,42,30,13,41,13,62,178,575,15,58,0,0,0
62220  Pernaa (Kauhava),66,17,0,6,0,0,9,6,0,0,6,1,0,12,1,0,6,1,0,1,0,0,0
62230  Jylhä (Kauhava),49,17,1,7,0,0,3,2,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62240  Huhmarkoski (Kauhava),89,49,1,26,0,0,7,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
62260  Hirvijoki (Kauhava),29,26,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62280  Mustamaa (Lapua),24,14,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
62290  Hirvikylä (Lapua),22,19,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62295  Kauhajärvi (Lapua),66,13,0,26,0,0,1,5,5,6,0,1,0,0,0,0,3,3,0,3,0,0,0
62300  Härmä (Kauhava),1038,43,0,299,2,0,56,126,157,12,0,10,7,19,0,30,77,105,76,19,0,0,0
62310  Voltti (Kauhava),248,89,0,85,0,0,30,2,10,0,0,0,0,3,5,0,16,2,1,5,0,0,0
62340  Kuoppa-Vakkuri (Kauhava),18,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62350  Ekola (Kauhava),25,20,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62370  Kangasto (Kauhava),91,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0
62375  Ylihärmä Keskus-Vesiluoma (Kauhava),1473,51,0,759,2,2,42,51,49,106,2,11,2,46,53,11,41,227,2,16,0,0,0
62380  Kosolankylä (Kauhava),30,17,0,1,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62395  Petterinmäki (Vöyri),43,7,0,0,0,0,25,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
62410  Rintala (Kauhava),88,74,0,0,0,0,9,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
62420  Kortesjärvi Keskus (Kauhava),397,58,0,54,0,1,20,22,70,2,0,35,3,8,0,14,23,67,4,16,0,0,0
62430  Peltotupa (Kauhava),17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
62435  Pirttinen (Kauhava),20,8,0,5,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
62440  Perkiömäki (Kauhava),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62470  Purmojärvi (Kauhava),61,38,3,3,0,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62500  Evijärvi Keskus (Evijärvi),452,95,0,45,2,0,30,39,43,6,0,2,1,12,6,22,0,120,0,29,0,0,0
62510  Kuoppa-aho (Evijärvi),213,15,0,97,0,0,15,16,6,0,0,0,0,7,1,0,52,0,2,2,0,0,0
62520  Kautiainen (Evijärvi),42,37,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62540  Vasikka-aho (Evijärvi),46,19,1,6,0,0,5,1,5,0,0,1,0,4,1,0,0,1,0,2,0,0,0
62570  Särkilä (Evijärvi),41,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0
62600  Lappajärvi Keskus (Lappajärvi),668,50,0,35,1,1,79,47,18,45,13,10,3,23,22,14,86,193,4,24,0,0,0
62610  Tarvola (Lappajärvi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62620  Ala-Seppä (Lappajärvi),16,10,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62630  Karvala (Lappajärvi),63,10,0,31,0,0,8,3,1,0,1,0,0,0,0,0,3,5,0,1,0,0,0
62640  Savonkylä (Lappajärvi),17,11,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62660  Itäkylä (Lappajärvi),105,62,1,15,0,0,3,3,9,0,0,3,0,0,1,0,3,3,0,2,0,0,0
62710  Kurejoki (Alajärvi),97,19,0,9,0,1,9,4,11,1,0,0,1,0,1,0,35,5,0,1,0,0,0
62720  Sissala (Alajärvi),32,8,0,0,0,0,3,4,1,6,0,0,0,0,0,0,5,5,0,0,0,0,0
62730  Haukkala (Alajärvi),124,9,0,73,1,0,6,0,23,1,0,0,0,0,0,0,8,0,0,3,0,0,0
62740  Koskenvarsi (Alajärvi),29,6,0,11,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62750  Saukonkylä (Alajärvi),17,11,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0
62760  Menkijärvi (Alajärvi),30,4,0,9,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62800  Vimpeli Keskus (Vimpeli),818,48,14,238,12,5,44,49,43,21,7,12,2,7,37,14,51,176,13,25,0,0,0
62810  Savonjoki (Vimpeli),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62830  Luoma-Aho (Alajärvi),392,0,0,377,0,0,1,1,0,0,1,0,0,0,3,0,0,6,0,3,0,0,0
62840  Lakaniemi-Pokela (Vimpeli),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62860  Sahi (Vimpeli),15,7,0,0,0,0,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
62870  Vinni (Vimpeli),11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0,0
62880  Sääksvesi-Vinni (Vimpeli),23,17,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62900  Alajärvi Keskus (Alajärvi),1851,75,8,200,15,12,104,267,91,41,52,32,18,51,63,72,199,463,39,49,0,0,0
62920  Levijoki (Alajärvi),18,4,0,0,0,0,5,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0
62940  Hoisko (Alajärvi),94,12,0,2,0,0,24,7,7,0,0,0,4,0,0,0,19,17,1,1,0,0,0
62950  Paalijärvi (Alajärvi),84,43,4,8,0,0,14,1,0,0,0,0,0,0,2,0,10,2,0,0,0,0,0
62990  Möksy (Alajärvi),17,3,2,2,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63100  Kuortane Keskus (Kuortane),741,20,5,71,0,1,53,58,86,40,1,10,7,11,26,21,56,233,12,30,0,0,0
63120  Leppälänkylä (Kuortane),121,18,0,52,0,0,33,3,2,0,0,0,0,0,2,0,3,5,1,2,0,0,0
63130  Mäyry (Kuortane),113,42,0,14,0,0,8,3,12,12,0,0,6,9,2,0,0,1,1,3,0,0,0
63150  Ruona (Kuortane),37,18,0,2,1,0,1,0,3,0,0,0,0,0,2,0,4,0,0,6,0,0,0
63160  Salmi (Kuortane),13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63210  Niinimaa (Alavus),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63230  Lentilä (Kuortane),79,13,0,34,0,0,2,1,14,0,0,0,1,0,2,0,5,4,1,2,0,0,0
63250  Rantala (Kuortane),11,6,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63300  Alavus Keskus (Alavus),1918,63,1,104,0,11,132,235,65,27,34,22,21,70,89,129,205,605,30,75,0,0,0
63320  Kattelus (Alavus),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63330  Pahajoki (Alavus),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63340  Sapsalampi (Alavus),20,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63350  Sulkavankylä (Alavus),51,38,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6,3,0,0,0,0,0
63355  Seinäjärvi (Alavus),15,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
63360  Kuivaskylä (Alavus),39,15,2,0,0,0,4,10,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
63370  Taipalus (Alavus),59,31,0,5,0,0,2,2,15,0,0,0,0,0,0,0,0,3,0,1,0,0,0
63400  Alavus Asemanseutu (Alavus),380,17,2,212,3,0,31,26,25,2,3,0,0,3,1,0,14,35,1,5,0,0,0
63410  Rantatöysä (Alavus),244,10,0,183,0,0,34,2,8,0,1,0,0,0,6,0,0,0,0,0,0,0,0
63430  Kätkänjoki (Alavus),21,17,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63450  Löyä (Kuortane),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63500  Lehtimäki Keskus (Alajärvi),337,87,1,27,9,0,14,16,6,14,0,7,1,1,0,0,106,41,0,7,0,0,0
63510  Lehtimäki Kirkonkylä (Alajärvi),43,11,0,1,0,0,0,3,12,2,0,0,0,0,0,0,0,14,0,0,0,0,0
63530  Länsikylä (Alajärvi),29,11,4,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63540  Hernesmaa (Alajärvi),15,1,0,0,0,0,0,3,0,0,0,2,0,2,1,5,0,0,1,0,0,0,0
63600  Töysä Keskus (Alavus),269,28,0,77,0,0,14,20,2,1,0,0,0,3,2,9,34,67,0,12,0,0,0
63610  Tuuri (Alavus),750,14,3,23,1,0,4,596,23,6,10,12,4,7,1,0,13,25,1,7,0,0,0
63640  Ritola (Alavus),111,28,0,51,0,0,3,13,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63660  Ähtärinranta (Ähtäri),21,6,0,0,0,0,3,1,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0
63680  Hakojärvi (Alavus),25,10,0,1,0,0,4,1,1,0,0,0,0,1,0,0,4,3,0,0,0,0,0
63700  Ähtäri Keskus (Ähtäri),1445,74,7,231,21,1,80,165,67,71,6,8,17,33,50,40,109,406,15,44,0,0,0
63770  Peränne (Ähtäri),19,13,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
63780  Alastaipale (Ähtäri),33,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,1,0,0,0
63800  Soini Keskus (Soini),609,59,10,98,1,2,28,48,112,10,0,4,2,24,17,15,39,115,4,21,0,0,0
63830  Keisala (Soini),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63880  Kukonkylä (Soini),26,14,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
63890  Hautakylä (Soini),29,5,1,0,0,0,19,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63900  Myllymäki-Vehunkylä (Ähtäri),74,44,7,1,0,0,2,1,11,0,0,0,0,0,0,0,7,0,0,1,0,0,0
63910  Inhan Tehtaat (Ähtäri),142,17,0,118,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
63920  Inha (Ähtäri),184,4,0,2,0,0,6,2,3,35,0,0,1,0,2,81,21,0,27,0,0,0,0
63950  Vehunkylä (Ähtäri),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
64100  Kristiinankaupunki keskus (Kristinestad),1284,10,0,73,4,8,36,145,42,37,8,23,5,61,63,93,111,502,20,43,0,0,0
64140  Tiukka (Kristinestad),132,24,0,77,0,0,18,2,0,4,0,0,1,2,1,0,0,3,0,0,0,0,0
64200  Närpiö Keskus (Närpes),2021,187,0,461,0,20,70,212,38,65,30,40,14,84,104,103,29,492,11,55,6,0,0
64210  Kalax (Närpes),61,13,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,34,0,1,0,0,0
64220  Yttermark (Närpes),185,76,0,4,0,0,9,5,25,0,0,3,0,1,0,0,47,13,0,2,0,0,0
64230  Närpiön Asemanseutu (Närpes),1068,195,0,304,3,0,76,165,39,23,2,0,1,12,45,7,174,12,9,1,0,0,0
64240  Böle (Närpes),50,36,0,1,0,0,2,2,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0
64250  Pjelax (Närpes),231,193,0,0,1,1,1,6,3,9,0,1,0,1,0,0,7,6,0,2,0,0,0
64260  Kaskinen (Kaskinen),353,21,0,50,4,11,20,17,54,15,4,3,1,26,10,15,41,49,1,11,0,0,0
64300  Lapväärtti (Kristinestad),480,73,0,36,0,4,26,90,101,27,0,10,2,7,8,0,22,57,1,16,0,0,0
64320  Dagsmark (Kristinestad),71,35,0,8,0,0,8,9,1,2,0,0,0,2,0,0,0,5,0,1,0,0,0
64350  Karijoki Keskus (Karijoki),330,82,3,45,0,0,39,37,2,4,0,2,1,6,5,11,8,72,4,9,0,0,0
64370  Myrkky (Karijoki),39,17,0,3,0,0,6,2,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0
64440  Metsälä-Kallträsk (Kristinestad),116,19,0,48,0,0,1,3,39,3,0,0,0,1,0,0,0,1,0,1,0,0,0
64450  Kallträsk (Kristinestad),11,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64460  Härkmeri (Kristinestad),103,57,0,1,0,0,5,2,25,1,0,0,0,0,0,0,5,6,0,1,0,0,0
64480  Skaftung (Kristinestad),35,10,0,5,0,0,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64490  Siipyy (Kristinestad),19,4,0,1,0,0,4,2,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0
64510  Nämpnäs (Närpes),64,31,0,1,0,0,7,5,13,0,0,0,0,0,0,0,0,1,1,5,0,0,0
64530  Norrnäs (Närpes),50,14,0,6,0,0,7,1,12,0,0,0,0,2,0,0,7,0,0,1,0,0,0
64550  Rangsby (Närpes),31,9,0,3,0,0,3,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64610  Övermark (Närpes),284,110,0,34,0,2,19,13,15,14,0,10,0,2,5,0,9,44,0,7,0,0,0
64700  Teuva Keskus (Teuva),1090,85,0,230,2,4,52,88,33,31,7,15,7,35,38,13,107,302,10,31,0,0,0
64720  Perälä (Teuva),140,22,0,42,0,0,26,4,35,0,0,0,0,1,1,0,4,5,0,0,0,0,0
64740  Horo (Teuva),30,9,0,16,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64760  Peltola (Teuva),61,26,0,11,0,0,9,5,2,0,0,0,1,6,0,0,0,1,0,0,0,0,0
64770  Äystö (Teuva),168,114,1,17,0,0,12,2,2,0,0,0,0,2,0,0,4,14,0,0,0,0,0
64810  Vanhakylä (Isojoki),75,36,0,3,0,0,12,1,17,0,0,0,0,0,1,0,0,5,0,0,0,0,0
64820  Kärjenkoski (Isojoki),41,18,0,19,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
64830  Villamo (Isojoki),38,15,0,20,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
64840  Heikkilänjoki (Isojoki),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
64850  Möykky (Isojoki),21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
