Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
29720  Lamppi (Pori),12,2,0,0,1,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0
29740  Etelämaa (Merikarvia),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
29750  Pohjansaha (Merikarvia),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
29760  Köörtilä (Merikarvia),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
29790  Tuorila (Merikarvia),170,29,0,24,3,25,29,24,5,9,0,0,0,0,11,0,0,9,0,1,0,0,1
29810  Siikainen Keskus (Siikainen),254,25,0,88,10,1,16,15,6,2,0,0,0,5,3,10,21,36,3,13,0,0,0
29830  Sammi (Siikainen),18,9,0,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
29860  Otamo (Siikainen),13,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29880  Leväsjoki-Saarineva (Siikainen),29,17,0,6,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29900  Merikarvia Keskus-Rannikko (Merikarvia),635,30,0,186,1,3,34,66,22,20,0,4,6,2,42,25,44,117,10,23,0,0,0
29940  Kuvaskangas (Merikarvia),30,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
30100  Forssa Keskus (Forssa),4525,95,8,562,1,30,327,697,184,280,81,69,57,201,336,124,343,929,44,157,0,0,0
30300  Viksberg (Forssa),896,3,0,361,0,15,52,103,61,7,43,1,1,16,28,0,48,141,11,5,0,0,0
30420  Tölö (Forssa),2637,4,2,1505,36,128,153,130,82,43,4,2,4,57,74,104,82,162,48,17,0,0,0
31110  Matku (Forssa),85,36,0,10,0,0,2,20,8,0,0,0,0,1,2,0,0,0,0,6,0,0,0
31130  Koijärvi (Forssa),38,10,0,1,0,0,2,1,1,0,0,0,0,0,2,0,17,0,0,4,0,0,0
31140  Menonen (Urjala),17,4,0,7,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
31160  Nuutajärvi (Urjala),56,7,0,6,0,0,15,11,3,2,0,0,1,4,0,0,4,1,1,1,0,0,0
31170  Savijoki (Forssa),31,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31230  Susikas (Tammela),22,13,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
31250  Teuro (Tammela),49,28,0,10,0,2,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31300  Tammela Keskus (Tammela),717,48,0,83,0,0,55,41,36,26,2,1,3,31,37,24,55,234,5,36,0,0,0
31310  Mustiala (Tammela),51,2,0,3,0,0,1,0,0,4,0,0,0,0,0,0,41,0,0,0,0,0,0
31340  Porras (Tammela),73,28,0,16,0,0,2,3,8,3,0,0,1,2,0,0,5,1,0,4,0,0,0
31350  Vistinkoski (Tammela),23,2,0,3,0,0,8,0,2,4,1,0,0,0,2,0,0,0,1,0,0,0,0
31370  Eerikkilän Urheiluopisto (Tammela),28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
31380  Letku-Torro (Tammela),87,10,0,12,0,0,30,1,0,0,0,0,1,3,2,20,1,0,6,1,0,0,0
31400  Somero Keskus (Somero),2038,118,33,352,3,10,149,246,95,102,10,87,10,43,47,42,124,475,26,66,0,0,0
31410  Ylöpirtti (Somero),73,33,0,23,0,0,6,4,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0
31450  Häntälä (Somero),57,36,0,2,0,0,7,0,2,0,0,0,0,1,0,0,0,0,1,8,0,0,0
31460  Hirsjärvi (Somero),38,17,0,1,0,0,11,1,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0
31470  Somerniemi (Somero),95,33,0,12,0,0,15,3,6,2,5,0,0,2,1,4,4,6,1,1,0,0,0
31490  Terttilä (Somero),59,33,0,1,0,3,6,1,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0
31500  Koski Tl (Koski Tl),869,140,2,164,0,1,91,119,89,24,2,11,2,26,13,33,48,81,2,20,1,0,0
31520  Pitkäjärvi (Somero),98,46,0,12,0,0,19,1,3,0,0,0,0,2,2,0,5,8,0,0,0,0,0
31530  Pyöli (Somero),54,21,0,8,0,0,4,0,4,0,4,0,0,0,2,0,0,9,0,2,0,0,0
31600  Jokioinen Keskus (Jokioinen),1252,20,0,289,0,4,59,49,46,9,6,17,3,371,38,19,79,207,6,30,0,0,0
31610  Vaulammi (Jokioinen),39,12,0,8,0,0,8,5,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0
31620  Latovainio (Jokioinen),40,21,0,3,0,0,5,2,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0
31630  Minkiö (Jokioinen),68,21,0,1,0,0,10,1,14,1,0,0,0,0,0,0,0,19,0,1,0,0,0
31640  Humppila Keskus (Humppila),513,59,13,98,1,3,36,79,8,22,0,7,0,6,19,18,13,109,2,20,0,0,0
31650  Venäjänkangas (Humppila),35,16,0,4,0,0,1,0,1,4,0,0,5,1,3,0,0,0,0,0,0,0,0
31700  Urjala Asemanseutu-Hanhisuo (Urjala),235,48,0,24,0,0,83,13,19,9,0,0,1,2,8,2,20,1,1,4,0,0,0
31720  Urjalankylä-Kehro (Urjala),49,16,0,13,0,0,14,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0
31730  Honkola (Urjala),23,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31750  Kehro (Urjala),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
31760  Urjala Keskus (Urjala),845,25,0,209,2,3,22,81,59,33,6,13,11,17,18,32,48,223,15,28,0,0,0
31810  Oriniemi (Punkalaidun),67,39,0,9,0,0,3,0,5,0,0,0,0,0,2,0,8,0,0,1,0,0,0
31830  Halkivaha (Urjala),33,13,0,5,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31850  Koskioinen (Punkalaidun),33,25,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31860  Tursa (Urjala),35,27,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900  Punkalaidun Keskus (Punkalaidun),549,62,0,109,0,1,27,77,18,13,5,7,0,9,15,15,42,114,8,27,0,0,0
31930  Vanttila (Punkalaidun),66,13,0,16,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31950  Sadonmaa (Punkalaidun),22,13,0,1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31960  Orisuo (Loimaa),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
31970  Kanteenmaa (Punkalaidun),36,26,0,0,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32100  Ypäjä Keskus (Ypäjä),506,92,0,49,0,1,31,21,11,34,2,8,0,9,11,11,110,80,20,16,0,0,0
32140  Ypäjä Asemanseutu (Ypäjä),25,14,0,0,0,0,4,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
32200  Loimaa Keskus (Loimaa),3819,93,6,876,6,4,163,522,88,93,26,54,25,176,95,242,278,922,48,101,1,0,0
32210  Loimaa kk (Loimaa),850,35,0,391,0,16,65,66,30,3,0,0,2,15,11,27,74,82,8,25,0,0,0
32250  Kojonkulma (Loimaa),84,44,0,4,0,0,8,8,1,0,0,0,0,2,1,0,7,9,0,0,0,0,0
32260  Kojonperä (Loimaa),26,12,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0
32270  Metsämaa-Murto (Loimaa),83,25,0,21,0,0,8,1,7,0,0,3,1,0,0,0,8,5,1,3,0,0,0
32280  Metsäkorpi (Loimaa),25,9,0,0,0,0,11,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
32300  Mellilä (Loimaa),255,69,9,18,0,0,28,8,29,10,0,4,0,3,6,0,28,37,3,2,1,0,0
32410  Niinijoki (Loimaa),125,56,0,7,0,0,16,2,22,0,2,2,0,6,0,0,7,4,1,0,0,0,0
32430  Ylhäinen (Loimaa),12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32440  Alastaro Keskus (Loimaa),594,64,0,50,25,0,87,80,26,50,0,5,0,21,46,0,31,94,3,12,0,0,0
32450  Tammiainen (Loimaa),35,28,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
32500  Oripää Keskus (Oripää),337,75,1,32,0,13,52,12,32,3,0,6,0,8,5,25,15,50,2,6,0,0,0
32520  Latva (Oripää),70,18,0,4,0,0,14,1,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0
32560  Virttaa (Loimaa),87,27,0,12,0,0,11,2,1,3,0,0,1,2,0,0,13,11,3,1,0,0,0
32610  Vampula Keskus (Huittinen),290,53,6,39,9,11,35,11,23,5,0,6,2,17,8,2,11,41,1,10,0,0,0
32620  Rutava (Huittinen),61,33,1,10,0,0,8,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
32700  Huittinen Keskus (Huittinen),3276,170,53,583,0,11,272,489,313,161,30,39,25,79,124,120,221,462,30,92,2,0,0
32710  Sampu (Huittinen),258,40,0,22,0,0,21,128,0,2,0,1,0,0,3,22,14,5,0,0,0,0,0
32730  Keikyä (Sastamala),73,23,0,27,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
32740  Pehula (Sastamala),420,13,2,167,0,0,16,25,26,10,0,4,0,10,13,3,28,88,1,14,0,0,0
32760  Suttila (Huittinen),26,12,0,0,0,0,1,0,6,1,0,0,0,0,1,0,4,1,0,0,0,0,0
32770  Huhtamo (Huittinen),36,28,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
32800  Kokemäki Keskus (Kokemäki),1436,72,5,179,18,6,60,136,230,51,8,11,1,19,59,66,145,309,18,43,0,0,0
32810  Peipohja (Kokemäki),506,30,0,229,0,0,43,11,11,8,1,0,1,14,15,9,93,28,6,6,1,0,0
32830  Riste (Kokemäki),94,9,2,38,0,0,3,0,19,0,0,0,0,1,0,1,0,21,0,0,0,0,0
32860  Korkeaoja (Kokemäki),22,5,0,2,0,0,2,0,0,0,0,0,0,4,0,0,7,0,0,2,0,0,0
32910  Kauvatsa Asemanseutu (Kokemäki),31,6,0,0,0,0,2,0,8,0,0,0,0,2,1,0,0,12,0,0,0,0,0
32920  Kauvatsa (Kokemäki),83,30,0,0,0,0,2,13,4,4,0,0,0,3,1,0,1,24,0,1,0,0,0
33100  Tampere Keskus (Tampere),29183,18,0,3206,144,102,1437,2146,560,1717,3271,1400,301,4176,1411,2969,2064,2618,958,685,0,0,0
33180  Lapinniemi-Käpylä (Tampere),1611,1,0,12,70,0,79,7,0,83,5,1,76,30,59,6,1,1146,30,5,0,0,0
33200  Tampere Keskus Läntinen (Tampere),6145,56,0,118,0,0,284,879,35,462,1022,108,215,750,251,118,349,759,295,444,0,0,0
33210  Itä-Amuri-Tammerkoski (Tampere),5821,3,0,30,0,0,181,388,68,284,1321,225,141,870,155,667,136,663,309,380,0,0,0
33230  Länsi-Amuri (Tampere),2249,3,0,55,0,0,35,92,15,170,81,3,18,215,54,20,543,670,235,40,0,0,0
33240  Tahmela (Tampere),222,2,0,0,0,0,8,12,9,29,6,1,3,19,1,0,79,38,9,6,0,0,0
33250  Pispala (Tampere),479,3,0,12,0,0,105,40,10,38,38,0,6,101,25,0,27,19,14,41,0,0,0
33270  Epilä (Tampere),1667,0,1,67,72,1,98,98,24,48,459,4,10,62,77,0,127,444,21,54,0,0,0
33300  Rahola (Tampere),1081,2,0,379,0,0,50,128,40,17,6,2,30,43,150,0,76,125,14,19,0,0,0
33310  Tesoma (Tampere),1173,2,0,433,0,0,101,126,23,65,4,2,1,30,8,8,119,140,74,37,0,0,0
33330  Myllypuro-Kalkku (Tampere),2866,0,0,2178,0,18,172,150,107,43,3,0,0,43,54,0,2,84,4,8,0,0,0
33340  Haukiluoma-Ikuri (Tampere),382,2,0,31,0,1,64,23,72,13,3,1,1,26,6,0,63,60,9,7,0,0,0
33380  Pitkäniemi (Nokia),1096,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,1068,0,1,0,0,0
33400  Luoteis-Tampere (Tampere),3270,9,0,367,0,2,176,1567,189,104,7,29,20,120,127,0,77,358,56,62,0,0,0
33410  Lentävänniemi (Tampere),263,0,0,7,0,0,37,17,7,19,10,2,5,11,10,3,40,83,4,8,0,0,0
33420  Lamminpää (Tampere),605,1,0,84,0,0,53,151,2,28,9,2,5,49,48,0,35,50,72,16,0,0,0
33430  Vuorentausta (Ylöjärvi),323,0,0,9,0,0,77,11,20,0,3,1,3,6,0,0,65,116,0,12,0,0,0
33450  Siivikkala (Ylöjärvi),297,3,0,19,0,3,30,23,18,50,4,0,10,19,6,0,38,67,3,4,0,0,0
33470  Ylöjärvi Keskus (Ylöjärvi),4930,5,0,1308,15,26,442,811,212,112,15,39,24,233,182,251,197,817,121,120,0,0,0
33480  Manninmäki-Haavisto (Ylöjärvi),971,9,1,8,2,0,133,87,59,30,12,3,9,33,48,27,129,330,6,45,0,0,0
33500  Osmonmäki-Petsamo (Tampere),2394,20,0,20,0,0,183,213,21,201,78,0,88,189,42,48,150,1012,20,109,0,0,0
33520  Keskussairaala-alue-Kauppi (Tampere),8772,0,0,57,1,0,6,16,56,132,169,0,5,79,0,0,1302,6794,121,34,0,0,0
33530  Kissanmaa (Tampere),585,2,0,97,0,0,24,35,79,45,7,1,3,51,86,0,0,107,34,14,0,0,0
33540  Kaleva (Tampere),4266,4,0,57,0,0,173,755,269,126,53,31,110,175,101,548,591,705,433,135,0,0,0
33560  Takahuhti (Tampere),2134,5,0,318,0,0,277,187,206,78,16,4,10,115,21,18,119,639,54,67,0,0,0
33580  Atala-Linnainmaa (Tampere),1786,3,0,445,0,0,133,358,67,54,25,9,8,56,32,7,143,355,37,53,0,0,1
33610  Olkahinen-Tasanne (Tampere),294,1,0,3,0,0,94,15,25,10,2,1,2,15,2,0,29,65,4,26,0,0,0
33680  Aitolahti (Tampere),296,13,0,18,0,32,67,14,22,12,8,0,0,5,4,0,33,58,3,7,0,0,0
33700  Messukylä (Tampere),928,1,0,298,0,0,122,151,59,5,9,0,0,51,86,0,26,74,14,32,0,0,0
33710  Kaukajärvi (Tampere),3747,4,0,1421,0,114,120,451,93,152,32,3,22,172,493,4,170,395,23,78,0,0,0
33720  Hervanta (Tampere),11574,3,0,1349,9,11,476,671,274,296,2338,583,87,995,531,72,2699,863,86,231,0,0,0
33730  Leinola-Vehmainen (Tampere),1530,0,0,718,0,31,183,189,205,30,3,1,8,53,36,0,23,36,2,12,0,0,0
33800  Nekala (Tampere),4464,10,0,368,0,99,790,1064,727,84,58,3,30,355,449,25,176,108,48,70,0,0,0
33820  Koivistonkylä (Tampere),1629,1,0,59,0,0,276,416,190,37,16,5,3,45,22,0,239,280,16,24,0,0,0
33840  Peltolammi (Tampere),2885,0,0,667,0,40,379,1194,133,67,13,10,2,122,147,0,33,36,6,36,0,0,0
33850  Multisilta (Tampere),790,0,0,50,0,43,19,61,332,11,1,0,2,19,64,100,45,41,1,1,0,0,0
33870  Vuores (Tampere),322,0,0,0,1,0,27,19,5,27,7,1,6,18,2,0,47,146,10,6,0,0,0
33880  Höytämö (Lempäälä),1504,1,0,560,0,0,270,208,155,12,14,2,5,37,36,1,97,78,21,7,0,0,0
33900  Härmälä-Rantaperkiö (Tampere),11692,2,11,2736,225,3,520,1510,780,131,919,11,28,664,878,198,119,2860,57,40,0,0,0
33920  Toivio (Pirkkala),265,0,0,2,0,0,14,112,9,7,4,0,0,6,2,0,33,47,26,3,0,0,0
33950  Killo (Pirkkala),1164,1,0,15,0,0,56,583,11,74,12,1,8,57,33,0,85,155,36,36,1,0,0
33960  Suuppa (Pirkkala),5612,2,8,836,0,3,991,903,531,179,65,64,15,392,121,502,243,611,44,102,0,0,0
33980  Pirkkala kk (Pirkkala),246,8,0,30,0,0,64,16,43,4,3,1,1,19,8,0,31,8,3,7,0,0,0
34110  Lakiala (Ylöjärvi),243,18,0,0,0,0,43,10,16,1,3,0,0,8,7,99,20,13,4,1,0,0,0
34130  Ylinen (Ylöjärvi),158,11,0,8,0,0,52,11,16,2,0,0,1,5,3,0,14,29,3,3,0,0,0
34140  Mutala (Ylöjärvi),90,20,0,7,0,0,18,1,4,4,0,2,1,1,5,0,13,14,0,0,0,0,0
34150  Kyrönlahti (Ylöjärvi),35,5,0,8,0,0,17,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0
34180  Länsi-Teisko (Ylöjärvi),29,5,0,0,0,0,12,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34240  Kämmenteisko (Tampere),294,5,0,3,0,0,66,35,51,8,1,1,2,8,7,2,52,35,5,13,0,0,0
34260  Terälahti (Tampere),143,27,6,2,0,0,15,23,16,25,2,1,0,2,2,0,10,7,0,5,0,0,0
34270  Velaatta (Tampere),43,9,0,2,0,0,11,1,12,0,0,0,0,0,7,0,0,0,1,0,0,0,0
34300  Kuru Keskus (Ylöjärvi),296,29,0,47,1,1,19,33,27,4,0,7,1,3,10,0,26,73,4,11,0,0,0
34320  Parkkuu (Ylöjärvi),29,12,0,2,0,0,2,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,0
34330  Poikelus (Ylöjärvi),25,13,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0
34410  Murole (Ruovesi),24,5,0,3,0,0,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34420  Muroleen Kanava (Ruovesi),11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34430  Kekkonen (Ruovesi),19,9,0,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34450  Jäminkipohja (Ruovesi),114,29,0,53,0,0,6,13,0,0,0,0,0,3,4,0,5,0,0,1,0,0,0
34510  Luode (Ylöjärvi),23,8,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0
34530  Länsi-Aure (Ylöjärvi),46,1,0,3,0,0,9,1,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0
34550  Itä-Aure (Ylöjärvi),25,11,0,1,0,0,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34600  Ruovesi Keskus-Nenonen (Ruovesi),1109,60,0,308,0,3,50,99,41,31,67,12,3,13,28,41,49,267,7,30,0,0,0
34640  Mustajärvi (Ruovesi),15,7,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34710  Vaskivesi (Virrat),69,41,0,0,0,0,13,3,4,4,0,0,0,0,0,0,3,0,0,1,0,0,0
34730  Vaskuu (Virrat),10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34740  Koro (Virrat),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
34770  Kurjenkylä (Virrat),24,11,2,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34800  Virrat Keskus (Virrat),1821,73,4,347,43,8,109,215,89,84,14,28,13,54,57,88,106,412,16,61,0,0,0
34870  Visuvesi (Ruovesi),95,22,0,42,0,0,0,9,2,1,0,0,0,2,10,0,5,1,0,1,0,0,0
34910  Äijänneva (Virrat),22,17,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34930  Liedenpohja (Virrat),76,20,7,16,0,0,3,2,0,0,0,1,0,0,0,0,3,23,0,1,0,0,0
34950  Ohtola (Virrat),30,22,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34970  Toisvesi (Virrat),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
34980  Killinkoski (Virrat),56,5,0,26,0,0,3,5,2,0,0,0,0,0,0,1,0,9,1,4,0,0,0
35100  Orivesi Asemanseutu (Orivesi),416,29,2,25,0,3,49,23,33,9,0,0,0,6,28,0,41,160,4,4,0,0,0
35220  Eräjärvi (Orivesi),93,22,15,3,2,2,3,9,1,14,0,0,0,0,1,0,7,4,8,2,0,0,0
35240  Ristakallio (Orivesi),47,24,0,0,0,0,2,1,5,2,0,0,1,1,10,0,0,0,0,1,0,0,0
35260  Leväslahti (Orivesi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35270  Västilä (Orivesi),26,14,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35300  Orivesi Keskus (Orivesi),1813,105,13,144,0,6,233,236,83,119,11,55,9,73,79,66,137,335,19,90,0,0,0
35320  Hirsilä (Orivesi),67,9,0,21,0,0,13,2,8,1,0,0,0,2,0,0,6,4,1,0,0,0,0
35400  Länkipohja (Jämsä),246,32,0,110,0,0,4,29,24,3,6,0,1,3,1,1,5,23,3,1,0,0,0
35420  Talviainen (Orivesi),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35480  Längelmäki (Orivesi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35500  Korkeakoski (Juupajoki),362,8,0,162,0,0,38,21,10,12,0,1,2,27,11,14,27,22,3,4,0,0,0
35520  Pirttikangas (Juupajoki),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35530  Lyly (Juupajoki),123,14,0,71,0,0,6,2,0,4,0,0,0,1,0,0,0,24,1,0,0,0,0
35540  Juupajoki (Juupajoki),131,27,0,1,0,0,14,18,29,0,0,0,0,3,35,0,3,0,0,1,0,0,0
35550  Salokunta (Juupajoki),45,20,0,3,0,0,4,0,5,0,0,10,0,0,0,0,0,0,1,2,0,0,0
35600  Halli (Jämsä),849,12,0,664,9,2,17,17,19,7,0,1,0,4,3,1,16,61,1,15,0,0,0
35610  Pihlaisto (Jämsä),12,4,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
35630  Suinula-Valkamanperä (Jämsä),10,4,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
35700  Vilppula Keskus (Mänttä-Vilppula),1165,58,12,332,0,5,65,60,61,27,0,7,9,32,19,54,53,342,1,28,0,0,0
35740  Ylä-Vääri (Ruovesi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35750  Väärinmaja (Ruovesi),25,14,0,2,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35800  Mänttä (Mänttä-Vilppula),1882,0,0,629,36,13,42,134,70,63,18,19,23,38,91,71,131,348,99,57,0,0,0
35820  Asemakulma-Mustalahti (Mänttä-Vilppula),306,27,0,33,0,0,34,51,8,15,0,0,0,6,41,0,42,40,4,5,0,0,0
35990  Kolho (Mänttä-Vilppula),333,11,0,187,0,0,15,10,5,0,0,2,1,53,3,3,9,33,0,1,0,0,0
36100  Kangasala Asemanseutu (Kangasala),229,0,0,34,0,0,117,19,24,6,0,1,0,6,16,0,0,2,2,2,0,0,0
36110  Ruutana (Kangasala),292,0,0,20,0,0,79,22,10,15,1,2,1,24,2,0,40,62,3,11,0,0,0
36120  Suinula-Haviseva (Kangasala),95,14,4,3,0,3,19,7,2,1,0,0,1,8,8,0,14,4,2,5,0,0,0
36200  Kangasala Keskus (Kangasala),2853,57,0,41,0,25,208,228,64,117,29,45,84,222,189,118,248,1023,51,102,2,0,0
36220  Suorama (Kangasala),2089,2,0,649,4,2,294,356,138,69,9,0,9,73,75,0,52,308,18,31,0,0,0
36240  Nattari (Kangasala),879,6,0,191,0,0,103,202,28,38,2,10,0,22,27,0,109,123,5,13,0,0,0
36270  Huutijärvi (Kangasala),218,66,0,3,0,0,44,6,0,4,2,0,0,13,12,0,25,18,18,7,0,0,0
36280  Pikonlinna (Kangasala),208,0,0,0,0,0,4,3,0,0,0,1,4,1,0,0,0,195,0,0,0,0,0
36340  Tohkala (Kangasala),37,13,0,1,0,0,13,1,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0
36420  Sahalahti Keskus (Kangasala),749,18,0,506,0,4,45,16,40,2,0,1,2,10,20,0,35,37,5,8,0,0,0
36430  Pakkala (Kangasala),75,31,0,0,0,0,7,9,16,1,0,0,0,2,1,0,3,0,5,0,0,0,0
36450  Salmentaka (Pälkäne),59,20,0,0,0,0,2,0,2,8,0,0,0,2,2,0,0,0,23,0,0,0,0
36520  Raikku (Kangasala),45,18,0,0,0,0,2,2,1,2,0,0,0,2,1,0,7,1,9,0,0,0,0
36570  Kaivanto (Kangasala),36,14,0,0,0,0,3,4,3,1,3,0,0,3,0,0,0,0,4,1,0,0,0
36600  Pälkäne Keskus (Pälkäne),902,77,0,102,0,6,95,117,57,42,13,8,1,21,15,38,86,183,13,28,0,0,0
36640  Iltasmäki (Pälkäne),88,24,0,14,0,0,33,2,0,1,0,0,0,1,2,0,4,3,4,0,0,0,0
36660  Laitikkala (Pälkäne),51,28,0,9,0,0,0,2,2,1,0,0,0,3,2,0,0,4,0,0,0,0,0
36720  Aitoo (Pälkäne),200,20,0,50,0,0,3,4,2,0,0,0,0,0,1,0,92,18,8,2,0,0,0
36760  Luopioinen Keskus (Pälkäne),284,19,0,65,0,0,14,29,9,24,0,7,1,17,21,0,8,57,1,12,0,0,0
36810  Kuhmalahti Keskus (Kangasala),113,12,0,1,1,0,2,6,3,2,2,0,2,25,4,0,0,48,0,5,0,0,0
36840  Kuhmajärvi (Kangasala),46,7,0,0,0,0,22,6,5,2,0,0,0,0,2,0,0,0,2,0,0,0,0
36880  Vehkajärvi (Kangasala),19,13,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0
36910  Rautajärvi (Pälkäne),54,26,0,1,0,0,3,2,9,2,0,0,0,0,0,2,4,3,0,2,0,0,0
36930  Kyynärö (Pälkäne),64,6,0,1,0,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37100  Nokia Keskus (Nokia),4413,9,0,1647,23,46,66,395,87,88,46,39,61,188,236,141,256,844,93,148,0,0,0
37120  Koskenmäki (Nokia),1119,12,0,72,0,0,149,220,48,68,7,0,4,44,51,0,159,216,39,28,1,0,1
37130  Alhoniitty (Nokia),367,2,0,0,0,0,56,34,39,4,11,0,7,38,33,0,60,60,15,8,0,0,0
37140  Harjuniitty (Nokia),359,0,0,8,0,3,29,26,19,0,3,2,1,24,36,0,78,122,3,5,0,0,0
37150  Kankaantaka (Nokia),1738,2,0,416,0,31,261,264,225,63,9,1,5,57,81,45,11,248,5,14,0,0,0
37180  Sarkola (Nokia),35,18,0,4,0,0,3,2,1,1,0,0,1,1,0,0,2,0,1,1,0,0,0
