Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
92100  Raahe Keskus (Raahe),3264.00,3.00,0.00,285.00,28.00,8.00,126.00,288.00,313.00,135.00,69.00,60.00,29.00,90.00,281.00,158.00,198.00,1057.00,34.00,102.00,0.00,0.00,0.00
92120  Ollinsaari-Mestauskallio (Raahe),578.00,2.00,0.00,45.00,0.00,1.00,211.00,53.00,63.00,5.00,8.00,0.00,26.00,14.00,53.00,0.00,28.00,41.00,1.00,27.00,0.00,0.00,0.00
92130  Isoholmi-Antinkangas (Raahe),466.00,3.00,0.00,8.00,0.00,0.00,40.00,146.00,51.00,9.00,12.00,1.00,2.00,12.00,18.00,17.00,55.00,80.00,2.00,10.00,0.00,0.00,0.00
92140  Pattijoki Keskus (Raahe),737.00,49.00,0.00,80.00,2.00,15.00,93.00,120.00,39.00,30.00,4.00,1.00,1.00,50.00,12.00,0.00,124.00,73.00,6.00,38.00,0.00,0.00,0.00
92150  Kummatti-Junnilanmäki (Raahe),572.00,0.00,1.00,102.00,0.00,0.00,0.00,64.00,19.00,6.00,0.00,1.00,13.00,12.00,8.00,195.00,79.00,69.00,1.00,2.00,0.00,0.00,0.00
92160  Saloinen (Raahe),2614.00,0.00,0.00,2299.00,33.00,0.00,24.00,47.00,2.00,31.00,0.00,0.00,0.00,46.00,53.00,0.00,50.00,18.00,0.00,11.00,0.00,0.00,0.00
92180  Lapaluoto (Raahe),275.00,0.00,65.00,165.00,0.00,0.00,0.00,0.00,38.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
92210  Arkkukari (Raahe),63.00,7.00,0.00,2.00,0.00,0.00,27.00,3.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,13.00,1.00,4.00,2.00,0.00,0.00,0.00
92220  Piehinki (Raahe),21.00,6.00,0.00,4.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
92230  Mattilanperä (Raahe),37.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
92240  Lasikangas (Raahe),40.00,3.00,0.00,2.00,0.00,0.00,6.00,13.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
92260  Kopsa (Raahe),57.00,50.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92320  Siikajoki Keskus (Siikajoki),268.00,43.00,0.00,38.00,0.00,0.00,17.00,5.00,1.00,4.00,0.00,6.00,0.00,2.00,3.00,4.00,20.00,113.00,1.00,11.00,0.00,0.00,0.00
92330  Karinkanta (Siikajoki),107.00,46.00,0.00,7.00,0.00,0.00,0.00,10.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00
92350  Revonlahti (Siikajoki),105.00,26.00,0.00,18.00,0.00,0.00,14.00,11.00,16.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00,1.00,1.00,0.00,0.00,0.00
92400  Ruukki Keskus (Siikajoki),698.00,68.00,0.00,91.00,0.00,7.00,50.00,65.00,15.00,20.00,4.00,17.00,13.00,47.00,37.00,31.00,90.00,111.00,7.00,25.00,0.00,0.00,0.00
92430  Paavola-Huumola (Siikajoki),157.00,69.00,5.00,3.00,0.00,0.00,11.00,0.00,12.00,11.00,0.00,1.00,0.00,6.00,0.00,0.00,9.00,25.00,3.00,2.00,0.00,0.00,0.00
92440  Saarikoski (Siikajoki),5.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92450  Luohua (Siikajoki),59.00,25.00,0.00,12.00,0.00,0.00,2.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,4.00,0.00,9.00,1.00,0.00,1.00,0.00,0.00,0.00
92470  Tuomioja (Siikajoki),66.00,30.00,0.00,24.00,0.00,0.00,4.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
92500  Rantsila Keskus (Siikalatva),327.00,92.00,7.00,32.00,1.00,7.00,12.00,30.00,46.00,2.00,0.00,5.00,3.00,13.00,7.00,0.00,38.00,17.00,6.00,8.00,1.00,0.00,0.00
92520  Sipola (Siikalatva),6.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92530  Mankila (Siikalatva),46.00,16.00,0.00,2.00,0.00,0.00,21.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
92600  Pulkkila Keskus (Siikalatva),489.00,51.00,22.00,120.00,0.00,0.00,9.00,72.00,32.00,16.00,0.00,4.00,0.00,3.00,16.00,34.00,39.00,55.00,2.00,14.00,0.00,0.00,0.00
92610  Vorna (Siikalatva),29.00,8.00,19.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92620  Piippola Keskus (Siikalatva),194.00,27.00,0.00,7.00,0.00,0.00,21.00,13.00,22.00,5.00,0.00,0.00,0.00,0.00,13.00,20.00,37.00,12.00,2.00,15.00,0.00,0.00,0.00
92640  Leskelä (Siikalatva),15.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92650  Laakkola (Siikalatva),30.00,17.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92700  Kestilä (Siikalatva),218.00,81.00,0.00,6.00,0.00,0.00,5.00,34.00,8.00,4.00,1.00,2.00,1.00,3.00,4.00,36.00,14.00,13.00,1.00,5.00,0.00,0.00,0.00
92810  Pelsonsuo (Vaala),119.00,21.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
92830  Veneheitto (Vaala),58.00,57.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92910  Tavastkenkä (Pyhäntä),40.00,36.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92920  Ahokylä (Pyhäntä),9.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92930  Pyhäntä (Pyhäntä),582.00,13.00,0.00,406.00,0.00,1.00,25.00,13.00,17.00,10.00,1.00,3.00,2.00,3.00,7.00,11.00,34.00,27.00,2.00,7.00,0.00,0.00,0.00
93100  Pudasjärvi Keskus (Pudasjärvi),1777.00,111.00,5.00,269.00,7.00,11.00,81.00,208.00,102.00,44.00,10.00,19.00,15.00,46.00,58.00,99.00,163.00,459.00,18.00,52.00,0.00,0.00,0.00
93140  Kipinä (Pudasjärvi),45.00,15.00,0.00,8.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
93160  Hetejärvi (Pudasjärvi),18.00,12.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
93170  Yli-Kollaja (Pudasjärvi),13.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93180  Ikosenniemi (Pudasjärvi),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93187  Ala-Siurua (Pudasjärvi),15.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93190  Yli-Siurua-Ikosenniemi (Pudasjärvi),5.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93195  Kokkokylä (Pudasjärvi),3.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93220  Livo (Pudasjärvi),27.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
93225  Pärjänsuo (Pudasjärvi),17.00,10.00,0.00,0.00,0.00,1.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93240  Rytinki (Pudasjärvi),17.00,9.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93250  Sarajärvi (Pudasjärvi),18.00,9.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
93270  Sotkajärvi (Pudasjärvi),51.00,16.00,0.00,2.00,1.00,2.00,4.00,0.00,10.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
93277  Iinattijärvi (Pudasjärvi),24.00,10.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93280  Syöte (Pudasjärvi),140.00,7.00,0.00,0.00,0.00,2.00,15.00,10.00,15.00,43.00,0.00,0.00,2.00,3.00,11.00,0.00,2.00,0.00,29.00,1.00,0.00,0.00,0.00
93290  Pintamo (Pudasjärvi),8.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93350  Jaurakkajärvi (Pudasjärvi),13.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93390  Puhoskylä (Pudasjärvi),14.00,8.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93400  Taivalkoski Keskus (Taivalkoski),1060.00,92.00,0.00,145.00,3.00,4.00,58.00,68.00,43.00,41.00,49.00,6.00,3.00,27.00,57.00,51.00,102.00,250.00,19.00,42.00,0.00,0.00,0.00
93420  Jurmu (Taivalkoski),13.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00
93440  Loukusa (Taivalkoski),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93470  Inget (Taivalkoski),10.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
93540  Tyrövaara (Taivalkoski),48.00,24.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,3.00,0.00,1.00,0.00,0.00,0.00
93590  Vanhala (Taivalkoski),22.00,8.00,0.00,0.00,0.00,0.00,11.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
93600  Kuusamo (Kuusamo),4359.00,93.00,11.00,443.00,23.00,35.00,294.00,592.00,342.00,159.00,36.00,33.00,110.00,164.00,290.00,257.00,261.00,989.00,67.00,160.00,0.00,0.00,0.00
93700  Kurkijärvi - Oijusluoma (Kuusamo),198.00,45.00,0.00,3.00,0.00,4.00,58.00,2.00,8.00,0.00,0.00,0.00,0.00,2.00,7.00,43.00,4.00,14.00,3.00,5.00,0.00,0.00,0.00
93800  Muojärvi (Kuusamo),243.00,91.00,0.00,5.00,0.00,2.00,47.00,3.00,13.00,19.00,0.00,0.00,0.00,2.00,13.00,0.00,18.00,24.00,2.00,4.00,0.00,0.00,0.00
93830  Rukatunturi (Kuusamo),570.00,11.00,0.00,8.00,0.00,0.00,41.00,72.00,27.00,134.00,2.00,0.00,9.00,6.00,94.00,0.00,29.00,0.00,116.00,21.00,0.00,0.00,0.00
93900  Oulangan kansallispuisto (Kuusamo),104.00,25.00,0.00,3.00,0.00,2.00,11.00,4.00,19.00,5.00,0.00,1.00,0.00,6.00,6.00,0.00,5.00,2.00,9.00,6.00,0.00,0.00,0.00
93999  Lososaari (Kuusamo),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94100  Kemi Keskus (Kemi),3994.00,0.00,0.00,23.00,0.00,0.00,74.00,334.00,86.00,159.00,46.00,33.00,76.00,166.00,162.00,456.00,232.00,1904.00,140.00,103.00,0.00,0.00,0.00
94200  Torvinen-Vainio (Kemi),614.00,1.00,0.00,236.00,0.00,29.00,12.00,33.00,57.00,1.00,4.00,0.00,3.00,10.00,6.00,0.00,56.00,164.00,0.00,2.00,0.00,0.00,0.00
94300  Pajusaari (Kemi),365.00,1.00,0.00,309.00,0.00,0.00,25.00,6.00,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
94400  Keminmaa Keskus (Keminmaa),612.00,0.00,0.00,5.00,0.00,8.00,11.00,11.00,18.00,26.00,2.00,0.00,10.00,13.00,48.00,56.00,74.00,279.00,15.00,36.00,0.00,0.00,0.00
94430  Kaakamo (Tornio),60.00,2.00,0.00,0.00,0.00,0.00,25.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,9.00,2.00,4.00,0.00,0.00,0.00
94450  Lassila-Jokisuu (Keminmaa),1176.00,5.00,30.00,272.00,14.00,45.00,136.00,283.00,262.00,11.00,1.00,1.00,4.00,47.00,9.00,2.00,25.00,24.00,0.00,5.00,0.00,0.00,0.00
94460  Ruottala (Tornio),21.00,10.00,0.00,5.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94500  Lautiosaari (Keminmaa),626.00,10.00,445.00,18.00,5.00,4.00,66.00,11.00,20.00,0.00,0.00,0.00,1.00,0.00,13.00,0.00,20.00,6.00,0.00,7.00,0.00,0.00,0.00
94600  Ristikangas-Kivikko (Kemi),1589.00,0.00,0.00,143.00,0.00,7.00,345.00,303.00,64.00,9.00,4.00,17.00,17.00,145.00,125.00,35.00,272.00,75.00,7.00,21.00,0.00,0.00,0.00
94700  Takajärvi-Haukkari (Kemi),490.00,20.00,0.00,26.00,4.00,0.00,76.00,55.00,42.00,7.00,3.00,0.00,2.00,6.00,26.00,0.00,2.00,205.00,0.00,16.00,0.00,0.00,0.00
94720  Peurasaari (Kemi),185.00,2.00,0.00,11.00,44.00,15.00,11.00,9.00,10.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,1.00,3.00,16.00,0.00,0.00,0.00,0.00
94800  Veitsiluoto (Kemi),515.00,0.00,0.00,511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94830  Pikku Berliini-Hepola (Kemi),353.00,0.00,0.00,225.00,0.00,1.00,2.00,13.00,17.00,15.00,0.00,0.00,0.00,1.00,1.00,0.00,60.00,8.00,0.00,10.00,0.00,0.00,0.00
94900  Ajos (Kemi),231.00,0.00,0.00,31.00,1.00,0.00,1.00,0.00,190.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00
95100  Kuivaniemi Keskus (Ii),93.00,17.00,3.00,3.00,0.00,0.00,9.00,14.00,13.00,1.00,0.00,0.00,1.00,1.00,0.00,4.00,17.00,10.00,0.00,0.00,0.00,0.00,0.00
95110  Kuivaniemi kk (Ii),33.00,16.00,0.00,0.00,0.00,0.00,0.00,12.00,1.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95130  Hyryoja (Ii),17.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
95160  Oijärvi-Lamminperä (Ii),20.00,3.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
95200  Simo Keskus (Simo),420.00,12.00,5.00,2.00,7.00,4.00,47.00,15.00,22.00,10.00,0.00,0.00,1.00,31.00,3.00,31.00,40.00,173.00,3.00,14.00,0.00,0.00,0.00
95210  Filpus (Simo),12.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95220  Simoniemi (Simo),12.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00
95225  Viantie (Simo),5.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95230  Maksniemi (Simo),47.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,18.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,11.00,1.00,2.00,0.00,0.00,0.00
95255  Alaniemi (Simo),1.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95260  Tainionjoki (Simo),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95270  Yli-Kärppä-Tainionjoki (Simo),8.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95300  Tervola Keskus (Tervola),662.00,53.00,0.00,125.00,8.00,3.00,30.00,29.00,45.00,42.00,0.00,7.00,3.00,18.00,9.00,57.00,38.00,170.00,1.00,24.00,0.00,0.00,0.00
95310  Liedakkala (Keminmaa),86.00,8.00,0.00,3.00,0.00,0.00,28.00,6.00,10.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.00,2.00,1.00,0.00,0.00,0.00
95315  Törmä (Keminmaa),15.00,4.00,0.00,5.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
95325  Paakkola (Tervola),17.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
95330  Tervola (Tervola),101.00,24.00,4.00,29.00,0.00,0.00,8.00,17.00,5.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00
95340  Loue (Tervola),65.00,19.00,4.00,2.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00
95350  Peura (Tervola),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95355  Koivu-Peura (Tervola),22.00,7.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
95365  Maula (Keminmaa),25.00,7.00,0.00,0.00,0.00,0.00,14.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95370  Itäkoski (Keminmaa),16.00,8.00,0.00,5.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95375  Yli-Paakkola (Tervola),12.00,9.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95400  Tornio Keskus (Tornio),2342.00,7.00,48.00,14.00,0.00,12.00,10.00,230.00,23.00,161.00,40.00,70.00,32.00,96.00,78.00,241.00,341.00,825.00,48.00,66.00,0.00,0.00,0.00
95410  Kiviranta (Tornio),378.00,15.00,21.00,33.00,0.00,0.00,38.00,17.00,17.00,2.00,0.00,2.00,2.00,24.00,3.00,0.00,69.00,120.00,3.00,12.00,0.00,0.00,0.00
95420  Miukki-Palosaari-Luotomäki (Tornio),1492.00,3.00,1.00,145.00,24.00,3.00,259.00,426.00,64.00,35.00,1.00,2.00,12.00,66.00,100.00,36.00,134.00,139.00,20.00,22.00,0.00,0.00,0.00
95430  Suensaari (Tornio),78.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00,5.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,45.00,2.00,9.00,0.00,0.00,0.00
95440  Kyläjoki (Tornio),137.00,3.00,0.00,38.00,0.00,0.00,8.00,19.00,40.00,3.00,3.00,1.00,0.00,1.00,0.00,0.00,12.00,3.00,4.00,2.00,0.00,0.00,0.00
95450  Kirkonmäki (Tornio),543.00,2.00,0.00,166.00,0.00,0.00,157.00,26.00,12.00,6.00,3.00,1.00,7.00,11.00,35.00,0.00,34.00,46.00,1.00,36.00,0.00,0.00,0.00
95460  Kantojärvi (Tornio),124.00,21.00,0.00,6.00,0.00,33.00,27.00,6.00,10.00,0.00,0.00,0.00,1.00,5.00,11.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
95470  Pirkkiö-Röyttä (Tornio),63.00,7.00,0.00,7.00,0.00,0.00,20.00,12.00,5.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00
95490  Terästehtaanalue (Tornio),2313.00,0.00,62.00,2047.00,28.00,27.00,34.00,2.00,65.00,1.00,0.00,0.00,0.00,7.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95500  Vojakkala-Yli-Liakka (Tornio),78.00,17.00,0.00,6.00,0.00,0.00,22.00,12.00,1.00,2.00,0.00,0.00,1.00,1.00,11.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00
95520  Kukkola (Tornio),20.00,12.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
95530  Karunki (Tornio),165.00,16.00,0.00,33.00,0.00,0.00,26.00,10.00,7.00,3.00,3.00,0.00,0.00,0.00,3.00,1.00,14.00,41.00,3.00,5.00,0.00,0.00,0.00
95540  Korpikylä (Tornio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95560  Aapajoki (Tornio),22.00,5.00,0.00,7.00,0.00,0.00,3.00,1.00,3.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95590  Arpela (Tornio),106.00,46.00,1.00,9.00,3.00,0.00,9.00,1.00,19.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,6.00,7.00,0.00,0.00,0.00,0.00,0.00
95600  Ylitornio Keskus (Ylitornio),795.00,25.00,5.00,62.00,3.00,5.00,56.00,67.00,16.00,26.00,8.00,9.00,0.00,11.00,51.00,66.00,48.00,296.00,9.00,32.00,0.00,0.00,0.00
95610  Kainuunkylä (Ylitornio),31.00,22.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95615  Pekanpää (Ylitornio),9.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95620  Aavasaksa (Ylitornio),58.00,11.00,0.00,1.00,0.00,0.00,6.00,1.00,30.00,7.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95630  Kuivakangas (Ylitornio),19.00,7.00,0.00,1.00,0.00,0.00,7.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95635  Kaulinranta (Ylitornio),36.00,2.00,0.00,0.00,0.00,0.00,14.00,0.00,10.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
95640  Juoksenki (Pello),19.00,8.00,0.00,2.00,0.00,0.00,0.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
95645  Turtola (Pello),62.00,5.00,0.00,48.00,0.00,0.00,1.00,1.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
95655  Etelä-Portimojärvi (Ylitornio),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95660  Kantomaanpää (Ylitornio),14.00,10.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95670  Pessalompolo (Ylitornio),10.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95675  Meltosjärvi (Ylitornio),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95680  Lohijärvi (Ylitornio),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
95690  Mellakoski (Ylitornio),15.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
