Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
54940  Solkei (Taipalsaari),18,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54950  Pettilä (Savitaipale),14,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0
54960  Vehkataipale (Taipalsaari),40,7,0,2,0,0,6,4,5,1,0,0,1,3,0,0,5,3,1,2,0,0,0
55100  Imatra Keskus (Imatra),2481,49,0,71,0,31,260,520,136,196,31,113,74,155,110,120,201,274,45,95,0,0,0
55120  Mansikkala-Tuulikallio (Imatra),2326,1,0,220,36,14,203,459,117,51,16,6,9,79,231,220,269,257,70,68,0,0,0
55300  Rauha-Tiuruniemi (Lappeenranta),257,2,0,95,0,3,6,12,52,18,0,0,0,0,26,0,18,18,0,7,0,0,0
55320  Rauha (Lappeenranta),163,0,0,2,0,0,9,11,2,95,1,0,32,3,7,0,0,1,0,0,0,0,0
55330  Tiuruniemi (Lappeenranta),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55400  Tainionkoski-Mustalampi (Imatra),129,4,0,29,7,0,8,1,4,17,0,0,0,2,0,0,32,25,0,0,0,0,0
55420  Karhumäki-Karhukallio (Imatra),354,7,1,22,0,0,35,31,25,130,5,2,6,3,29,0,7,23,3,25,0,0,0
55510  Sotkulampi-Linnasuo (Imatra),144,0,0,0,0,10,8,7,2,6,0,0,2,0,79,0,0,29,0,1,0,0,0
55610  Rajapatsas-Teppanala (Imatra),1173,6,0,672,0,7,13,63,21,17,4,0,3,9,1,197,17,135,1,7,0,0,0
55700  Vintteri-Virasoja (Imatra),130,6,0,0,0,0,14,3,75,0,0,0,0,5,0,0,13,13,0,1,0,0,0
55800  Vuoksenniska-Saarlampi (Imatra),3021,17,0,1623,14,5,78,268,145,66,7,4,1,34,37,38,73,555,8,48,0,0,0
55910  Rautio-Kurkvuori (Imatra),359,2,0,5,0,0,6,13,17,2,5,0,0,7,3,183,56,46,0,14,0,0,0
56100  Ruokolahti Keskus (Ruokolahti),544,25,0,9,3,0,14,63,18,26,3,3,8,11,18,35,103,151,17,37,0,0,0
56120  Salosaari (Ruokolahti),27,4,0,0,0,0,6,2,3,3,0,1,0,0,1,0,0,6,0,1,0,0,0
56140  Äitsaari (Ruokolahti),27,24,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56210  Virmutjoki (Ruokolahti),47,7,0,1,0,0,13,1,10,1,2,0,0,3,0,0,8,0,0,1,0,0,0
56310  Syyspohja (Ruokolahti),25,11,0,1,0,0,1,0,1,2,0,0,0,0,3,0,0,6,0,0,0,0,0
56330  Utula (Ruokolahti),13,7,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56350  Kyläniemi (Taipalsaari),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56410  Kaiturinpää (Ruokolahti),11,1,0,0,0,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56440  Pohja-Lankila (Ruokolahti),23,10,0,0,0,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0
56510  Puntala (Ruokolahti),167,35,0,79,0,0,8,0,17,6,0,0,0,1,14,0,6,0,0,1,0,0,0
56550  Niska-Pietilä (Rautjärvi),10,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56610  Rautjärvi (Rautjärvi),98,3,1,4,0,0,10,16,5,2,1,0,0,4,1,0,9,41,0,1,0,0,0
56640  Purnujärvi (Rautjärvi),14,8,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56710  Miettilä (Rautjärvi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56730  Laikko (Rautjärvi),34,8,0,0,0,0,2,2,2,0,1,0,0,0,18,0,0,0,0,1,0,0,0
56800  Simpele (Rautjärvi),806,48,0,353,0,2,17,51,17,41,13,8,15,22,6,29,57,96,6,25,0,0,0
57100  Heikinpohja-Piispanmäki (Savonlinna),2133,29,0,32,13,0,32,410,69,104,130,96,79,197,76,74,341,234,49,168,0,0,0
57120  Savonlinna (Savonlinna),1054,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,75,974,0,0,0,0,0
57130  Savonlinna Keskus (Savonlinna),1365,45,0,5,0,9,10,90,7,204,16,3,29,134,111,399,11,183,72,37,0,0,0
57170  Sortteerinlahti-Talvisalo (Savonlinna),623,0,0,104,0,0,7,21,6,9,0,0,0,3,7,0,17,428,0,21,0,0,0
57200  Miekonniemi-Venäjänniemi (Savonlinna),1083,1,0,382,0,0,61,157,13,24,13,0,3,41,70,1,251,44,2,20,0,0,0
57210  Nojanmaa (Savonlinna),802,10,0,260,0,10,62,273,21,10,55,3,3,10,14,0,25,37,1,8,0,0,0
57220  Haka-alue-Viuhonmäki (Savonlinna),257,0,0,3,2,0,33,72,30,4,0,0,3,8,0,0,1,99,0,2,0,0,0
57230  Inkerinkylä (Savonlinna),1132,31,0,366,17,43,131,91,161,34,10,0,3,15,38,0,62,109,4,17,0,0,0
57310  Rinkilä (Savonlinna),135,32,0,7,0,0,7,7,10,2,0,0,0,3,5,0,18,31,12,1,0,0,0
57510  Laitaatsilta (Savonlinna),110,0,0,8,0,0,14,42,28,17,0,0,0,0,1,0,0,0,0,0,0,0,0
57600  Poukkusilta-Pihlajaniemi (Savonlinna),193,12,0,3,0,7,28,10,8,1,0,0,0,4,0,0,43,65,7,5,0,0,0
57710  Kellarpelto-Rantakoivikko (Savonlinna),210,6,0,8,0,0,15,27,27,1,0,0,0,12,7,0,17,73,11,6,0,0,0
57810  Aholahti (Savonlinna),71,7,0,23,0,0,15,8,5,1,1,0,0,2,4,0,0,0,5,0,0,0,0
58130  Oravi (Savonlinna),27,14,0,1,0,0,0,3,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0
58140  Ahvensalmi (Savonlinna),11,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58150  Makkola (Savonlinna),26,22,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
58160  Karvila (Enonkoski),13,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
58170  Simanala (Enonkoski),34,17,0,0,0,0,5,1,4,0,1,1,0,0,1,0,0,4,0,0,0,0,0
58175  Enonkoski Keskus (Enonkoski),281,46,0,5,0,1,7,20,50,2,2,1,0,4,12,19,18,85,2,7,0,0,0
58180  Ihamaniemi (Enonkoski),12,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
58200  Kerimäki Keskus (Savonlinna),774,103,0,43,2,2,72,68,100,51,6,11,7,14,9,5,48,199,7,27,0,0,0
58220  Louhi (Savonlinna),26,11,0,0,0,0,3,0,1,0,0,0,0,3,3,0,4,0,0,1,0,0,0
58260  Kumpuranta (Savonlinna),15,7,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58300  Savonranta Keskus (Savonlinna),164,19,0,55,0,1,19,5,8,8,0,1,1,3,2,7,7,15,1,12,0,0,0
58320  Raikuu (Savonlinna),49,36,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
58350  Villala (Kitee),22,8,0,0,0,0,4,5,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0
58360  Säimen (Savonlinna),25,8,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,11,0,0,0,0,0
58390  Rönkönvaara (Savonlinna),10,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58410  Haapakallio (Savonlinna),79,6,2,19,0,0,5,2,6,6,0,0,0,8,0,0,6,19,0,0,0,0,0
58420  Silvola (Savonlinna),42,9,2,22,0,0,3,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0
58430  Kulennoinen (Savonlinna),74,19,0,3,0,10,9,2,10,6,1,0,0,2,1,0,4,4,0,3,0,0,0
58450  Punkaharju (Savonlinna),220,3,0,3,0,0,0,3,0,24,0,0,3,21,2,0,23,102,35,1,0,0,0
58500  Punkasalmi (Savonlinna),798,23,1,486,0,0,21,53,25,12,7,3,3,4,4,6,37,92,4,17,0,0,0
58520  Hiukkajoki (Savonlinna),44,27,0,8,0,0,1,0,0,4,0,0,0,1,2,0,0,0,1,0,0,0,0
58550  Putikko (Savonlinna),91,44,0,4,0,0,8,1,4,0,4,0,0,1,0,0,1,20,3,1,0,0,0
58570  Ruhvana (Savonlinna),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
58580  Vuoriniemi (Savonlinna),29,6,0,0,0,0,4,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58610  Telakanava (Sulkava),22,14,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
58620  Lohilahti (Sulkava),56,25,0,0,0,0,4,9,8,0,0,0,0,1,0,2,4,0,0,3,0,0,0
58650  Kiviapaja (Savonlinna),25,19,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0
58680  Piojärvi (Savonlinna),10,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58690  Ala-Särkilahti-Piojärvi (Savonlinna),35,24,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0
58700  Sulkava Keskus (Sulkava),652,70,7,77,2,5,39,59,22,21,3,8,2,7,51,52,61,137,2,27,0,0,0
58720  Kaartilankoski (Sulkava),49,24,0,2,0,2,4,0,3,0,0,0,0,1,1,0,0,12,0,0,0,0,0
58770  Pihlajalahti (Savonlinna),38,16,0,0,0,0,3,0,4,9,0,0,0,1,5,0,0,0,0,0,0,0,0
58810  Kallislahti (Savonlinna),41,15,0,2,0,0,3,7,2,0,0,0,0,3,1,0,5,3,0,0,0,0,0
58830  Parkumäki (Rantasalmi),30,22,0,1,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
58850  Hiltula (Rantasalmi),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
58900  Rantasalmi Keskus (Rantasalmi),665,89,0,79,1,14,44,72,42,50,2,27,1,8,28,31,54,69,18,36,0,0,0
58910  Rantasalmi Asemanseutu (Rantasalmi),44,8,0,26,0,0,2,1,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0
58920  Kolkontaipale (Rantasalmi),37,28,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0
58940  Tuusmäki (Rantasalmi),64,51,0,0,0,0,3,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0
59100  Parikkala Keskus (Parikkala),833,50,0,74,33,1,33,103,52,32,6,21,1,23,22,61,58,214,7,42,0,0,0
59130  Koitsanlahti (Parikkala),28,18,0,4,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
59210  Melkoniemi (Parikkala),19,15,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59310  Särkisalmi (Parikkala),189,49,0,6,0,4,54,27,6,25,0,0,0,2,7,0,0,1,2,6,0,0,0
59320  Haapaoja (Parikkala),11,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59410  Kirjavala (Parikkala),44,31,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0
59510  Maironiemi (Parikkala),88,24,0,1,0,0,28,12,7,2,0,0,0,0,0,1,8,3,0,2,0,0,0
59520  Saari (Parikkala),17,13,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59530  Mikkolanniemi (Parikkala),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59610  Tarnala (Parikkala),33,16,0,11,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59710  Kummunkylä (Parikkala),21,15,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59720  Niukkala (Parikkala),30,11,0,3,0,0,6,3,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0
59730  Uukuniemi (Parikkala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59800  Kesälahti Keskus (Kitee),453,60,0,141,0,0,40,45,12,17,0,4,1,2,5,5,26,83,0,12,0,0,0
59810  Suurikylä (Kitee),16,4,0,2,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
59820  Purujärvi-Rajavaara (Kitee),23,15,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60100  Seinäjoki Keskus (Seinäjoki),10812,17,17,1023,114,97,937,1642,1126,448,379,344,225,635,453,1073,625,1095,228,333,0,0,1
60120  Pohja (Seinäjoki),1830,9,4,185,0,23,273,874,62,24,8,0,9,93,31,0,15,73,52,87,8,0,0
60150  Kasperi (Seinäjoki),238,2,0,3,0,0,21,21,8,6,0,1,2,9,3,0,39,112,1,9,1,0,0
60200  Törnävä (Seinäjoki),1223,44,0,3,38,2,127,109,115,36,6,1,10,24,12,5,258,381,22,25,5,0,0
60220  Huhtala (Seinäjoki),4421,34,0,2,0,0,10,12,9,20,1,0,11,86,3,1,107,3926,31,168,0,0,0
60280  Eskoon Keskuslaitosalue (Seinäjoki),449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,424,0,0,0,0,0
60320  Alakylä-Jouppi (Seinäjoki),2973,31,26,685,0,6,119,396,122,282,85,10,8,202,196,283,320,143,1,58,0,0,0
60420  Impivaara (Seinäjoki),139,18,0,3,0,2,37,5,16,1,1,0,0,0,7,0,14,26,3,6,0,0,0
60450  Munakka (Ilmajoki),27,12,0,1,0,0,5,0,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0
60510  Hyllykallio (Seinäjoki),1334,27,0,73,5,4,113,509,161,69,4,23,15,27,29,0,67,157,5,46,0,0,0
60550  Nurmo Keskus (Seinäjoki),2359,76,0,1734,1,8,56,51,44,3,0,4,3,40,1,21,108,128,39,40,2,0,0
60560  Halkosaari (Seinäjoki),68,21,0,0,0,0,4,7,1,0,0,1,0,2,0,0,7,24,0,1,0,0,0
60640  Kurjenneva (Seinäjoki),100,14,0,6,0,0,13,4,4,0,0,0,0,0,2,0,12,41,0,4,0,0,0
60720  Tuomikylä (Ilmajoki),225,37,0,7,0,0,37,13,29,0,0,0,0,1,4,0,20,64,0,13,0,0,0
60760  Pojanluoma (Ilmajoki),174,19,0,10,0,38,36,8,36,2,0,0,0,8,4,0,13,0,0,0,0,0,0
60800  Ilmajoki Keskus (Ilmajoki),1960,174,11,112,0,7,164,202,90,24,16,21,4,59,72,90,291,535,27,61,0,0,0
61100  Peräseinäjoki Keskus (Seinäjoki),606,40,32,157,0,0,39,50,15,9,0,12,0,12,15,39,42,105,11,28,0,0,0
61110  Vuolle (Seinäjoki),32,7,0,13,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61120  Louko (Seinäjoki),40,14,0,1,0,0,4,7,3,0,0,0,0,2,0,0,6,3,0,0,0,0,0
61140  Pasto (Seinäjoki),13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61150  Sydänmaa (Alavus),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61160  Koura (Seinäjoki),70,22,1,34,0,0,2,1,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0
61170  Sääskiniemi (Alavus),28,5,5,1,0,0,2,0,3,0,0,3,0,0,0,0,4,5,0,0,0,0,0
61180  Haapaluoma (Seinäjoki),38,19,0,0,0,0,2,3,10,0,0,0,0,0,1,0,3,0,0,0,0,0,0
61220  Myllysalo (Kurikka),64,25,0,10,0,0,3,0,0,0,0,0,0,24,0,0,0,1,0,1,0,0,0
61230  Luopa (Kurikka),186,51,0,11,0,0,16,3,93,1,0,0,1,1,0,0,7,0,0,2,0,0,0
61250  Jalasto (Kurikka),44,29,0,1,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0
61270  Luopajärvi (Kurikka),169,59,4,32,0,0,13,14,9,0,0,1,0,0,0,0,10,27,0,0,0,0,0
61280  Jokipii (Kurikka),225,14,0,157,0,0,14,4,5,0,0,4,0,0,1,0,7,18,0,1,0,0,0
61290  Taivalmaa (Kurikka),27,18,0,1,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
61300  Kurikka Keskus (Kurikka),2713,103,0,655,9,8,153,274,60,92,10,41,19,90,141,121,201,641,22,73,0,0,0
61310  Panttila (Kurikka),111,22,0,15,0,1,31,16,3,1,0,1,1,2,0,0,6,11,0,1,0,0,0
61330  Koskenkorva (Ilmajoki),417,53,5,158,7,2,21,51,30,6,1,0,0,9,0,5,22,27,4,16,0,0,0
61340  Nopankylä (Ilmajoki),37,20,1,2,0,0,2,3,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0
61350  Huissi (Ilmajoki),60,33,0,2,0,0,12,1,6,1,0,0,0,1,0,0,4,0,0,0,0,0,0
61360  Mieto (Kurikka),124,37,0,46,0,0,11,7,4,0,1,0,1,1,0,0,13,0,2,1,0,0,0
61370  Lohiluoma (Kurikka),53,23,0,8,0,0,15,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
61380  Polvenkylä (Kurikka),30,21,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61400  Ylistaro Keskus (Seinäjoki),722,40,2,115,0,0,57,108,47,10,1,11,2,15,7,13,61,198,7,28,0,0,0
61410  Ylistaro Asemanseutu (Seinäjoki),181,37,0,37,0,1,45,15,38,0,0,0,0,0,1,0,5,1,1,0,0,0,0
61430  Isorehto (Seinäjoki),41,30,0,2,0,0,3,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
61440  Untamala (Seinäjoki),38,23,0,6,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
61450  Kylänpää (Seinäjoki),99,40,0,48,0,0,2,2,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
61460  Hanhikoski (Seinäjoki),43,14,0,18,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
61470  Kitinoja (Seinäjoki),34,7,0,6,0,0,10,4,0,0,0,0,0,0,1,0,2,1,0,3,0,0,0
61500  Isokyrö Keskus (Isokyrö),741,93,0,63,0,5,40,74,46,11,7,19,3,26,31,28,76,170,11,38,0,0,0
61520  Lehmäjoki (Isokyrö),48,37,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61550  Orismala (Isokyrö),91,28,0,13,0,0,12,9,12,5,0,0,1,0,1,0,0,8,0,2,0,0,0
61560  Orisberg (Isokyrö),13,10,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
61600  Jalasjärvi Keskus (Kurikka),1692,64,17,317,6,12,91,201,81,71,9,20,13,48,52,58,163,404,11,53,1,0,0
61630  Hirvijärvi (Kurikka),48,35,0,0,0,0,4,0,2,0,0,0,0,0,4,0,0,3,0,0,0,0,0
61640  Ala-Valli (Kurikka),40,22,2,1,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61650  Kalakoski (Seinäjoki),49,35,1,1,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
61680  Mantila (Kurikka),42,21,1,6,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61710  Pentinmäki (Kurikka),88,30,4,11,0,0,1,9,1,26,0,0,0,0,1,0,4,0,0,1,0,0,0
61720  Koskue (Kurikka),93,66,4,0,0,0,4,0,1,1,0,0,0,0,3,0,4,8,0,2,0,0,0
61730  Yli-Valli (Kurikka),37,25,0,0,0,0,4,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
61760  Ilvesjoki (Kurikka),76,36,1,8,0,0,1,16,0,0,0,0,0,2,6,0,0,4,0,2,0,0,0
61800  Kauhajoki Keskus (Kauhajoki),3334,171,28,383,10,13,157,546,122,87,42,83,29,161,38,157,359,788,35,125,0,0,0
61810  Luomankylä (Kauhajoki),25,19,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61820  Kainasto (Kauhajoki),93,54,0,17,0,0,5,3,6,0,0,0,0,1,0,0,6,1,0,0,0,0,0
61840  Norinkylä (Teuva),72,10,0,20,0,1,6,12,13,0,0,0,0,1,4,0,1,4,0,0,0,0,0
61850  Kauhajoki Asemanseutu (Kauhajoki),1218,48,5,604,1,0,29,241,51,9,1,6,2,40,6,0,34,130,1,10,0,0,0
61860  Harja (Kauhajoki),32,9,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0
61880  Ikkeläjärvi (Kauhajoki),33,22,3,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61910  Nummijärvi (Kauhajoki),51,22,4,7,0,0,3,0,5,0,0,0,0,1,0,0,0,1,0,8,0,0,0
61920  Nummikoski (Kauhajoki),13,5,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61940  Hyyppä (Kauhajoki),41,16,1,0,0,0,7,0,1,0,0,0,0,0,3,0,0,13,0,0,0,0,0
61950  Juonikylä (Kauhajoki),27,8,0,2,0,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61960  Kyrönlatva (Kauhajoki),25,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
61980  Päntäne (Kauhajoki),130,60,0,8,0,2,21,10,3,0,0,0,0,4,4,0,10,4,2,2,0,0,0
62100  Lapua Keskus (Lapua),3647,135,2,882,11,29,198,415,157,92,58,46,42,107,54,178,363,714,53,111,0,0,0
62130  Hellanmaa (Lapua),167,36,0,110,0,1,4,1,2,0,0,0,0,1,3,0,4,1,0,4,0,0,0
62150  Rintakangas (Kauhava),24,6,0,4,0,0,1,0,0,0,2,0,0,0,4,0,6,0,1,0,0,0,0
62160  Karhunkylä (Lapua),88,31,2,8,0,0,7,5,11,0,0,0,0,2,0,0,6,12,1,3,0,0,0
62165  Tiisteenjoki (Lapua),69,19,0,1,0,0,4,0,1,1,0,4,1,0,0,0,6,5,1,26,0,0,0
62170  Lakaluoma (Lapua),34,19,0,3,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62175  Ylikylä-Mäenpää (Lapua),14,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62185  Mäki-Paavola (Lapua),31,21,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62190  Ruha (Lapua),63,16,3,3,0,0,9,2,11,0,0,0,1,3,1,0,8,0,0,6,0,0,0
62200  Kauhava Keskus (Kauhava),2370,114,5,556,23,0,102,273,91,73,52,43,23,41,43,81,166,594,14,75,0,0,1
62220  Pernaa (Kauhava),59,23,0,3,0,0,10,9,1,0,1,1,0,4,0,0,5,1,0,1,0,0,0
62230  Jylhä (Kauhava),44,19,0,5,0,0,2,4,3,0,0,0,2,1,0,0,0,0,0,8,0,0,0
62240  Huhmarkoski (Kauhava),122,53,1,32,0,0,7,5,4,6,0,0,1,2,2,0,9,0,0,0,0,0,0
62260  Hirvijoki (Kauhava),22,19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62280  Mustamaa (Lapua),30,15,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
62290  Hirvikylä (Lapua),28,22,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62295  Kauhajärvi (Lapua),62,15,0,22,0,0,3,4,5,0,0,2,0,0,1,0,5,2,0,3,0,0,0
62300  Härmä (Kauhava),1047,53,0,238,4,4,60,131,174,29,1,10,5,14,1,19,85,127,65,27,0,0,0
62310  Voltti (Kauhava),292,106,0,80,0,0,26,25,10,3,0,3,0,1,2,0,10,21,1,4,0,0,0
62340  Kuoppa-Vakkuri (Kauhava),22,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62350  Ekola (Kauhava),21,18,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62370  Kangasto (Kauhava),114,0,0,0,1,0,2,2,2,4,0,0,1,4,0,0,0,98,0,0,0,0,0
62375  Ylihärmä Keskus-Vesiluoma (Kauhava),1689,68,0,927,0,14,23,66,62,101,3,14,1,35,69,10,59,211,7,19,0,0,0
62380  Kosolankylä (Kauhava),33,17,0,1,0,1,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62395  Petterinmäki (Vöyri),38,5,0,0,0,0,23,1,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
62410  Rintala (Kauhava),77,63,0,0,0,0,7,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0
62420  Kortesjärvi Keskus (Kauhava),402,56,6,62,0,1,14,42,46,4,0,16,1,16,1,18,21,74,2,22,0,0,0
62430  Peltotupa (Kauhava),19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
62435  Pirttinen (Kauhava),27,12,0,7,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
62440  Perkiömäki (Kauhava),11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62470  Purmojärvi (Kauhava),84,50,0,3,0,1,14,1,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0
62500  Evijärvi Keskus (Evijärvi),575,141,0,43,2,0,43,51,47,9,0,10,0,7,5,22,24,135,0,36,0,0,0
62510  Kuoppa-aho (Evijärvi),163,6,0,66,3,0,4,15,8,0,0,0,1,3,1,0,50,0,2,4,0,0,0
62520  Kautiainen (Evijärvi),54,44,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62540  Vasikka-aho (Evijärvi),48,18,1,5,0,0,6,1,2,0,0,1,0,5,0,0,7,0,0,2,0,0,0
62570  Särkilä (Evijärvi),30,16,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
62600  Lappajärvi Keskus (Lappajärvi),763,76,1,71,0,1,64,72,25,46,15,8,5,20,20,18,90,200,5,26,0,0,0
62610  Tarvola (Lappajärvi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62620  Ala-Seppä (Lappajärvi),15,6,0,1,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
62630  Karvala (Lappajärvi),78,23,0,34,0,0,8,0,1,0,1,3,0,1,0,0,3,2,0,2,0,0,0
62640  Savonkylä (Lappajärvi),20,12,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
